        Time     Position            Conc
       hours           um           mol/L
     0.50000      0.03750     1.00000E+00
     0.50000      0.06250     9.99999E-01
     0.50000      0.08750     9.99998E-01
     0.50000      0.11250     9.99996E-01
     0.50000      0.13750     9.99994E-01
     0.50000      0.16250     9.99988E-01
     0.50000      0.18750     9.99980E-01
     0.50000      0.21250     9.99964E-01
     0.50000      0.23750     9.99939E-01
     0.50000      0.26250     9.99896E-01
     0.50000      0.28750     9.99825E-01
     0.50000      0.31250     9.99712E-01
     0.50000      0.33750     9.99531E-01
     0.50000      0.36250     9.99249E-01
     0.50000      0.38750     9.98814E-01
     0.50000      0.41250     9.98155E-01
     0.50000      0.43750     9.97172E-01
     0.50000      0.46250     9.95729E-01
     0.50000      0.48750     9.93646E-01
     0.50000      0.51250     9.90686E-01
     0.50000      0.53750     9.86549E-01
     0.50000      0.56250     9.80862E-01
     0.50000      0.58750     9.73174E-01
     0.50000      0.61250     9.62951E-01
     0.50000      0.63750     9.49586E-01
     0.50000      0.66250     9.32404E-01
     0.50000      0.68750     9.10687E-01
     0.50000      0.71250     8.83702E-01
     0.50000      0.73750     8.50740E-01
     0.50000      0.76250     8.11162E-01
     0.50000      0.78750     7.64453E-01
     0.50000      0.81250     7.10273E-01
     0.50000      0.83750     6.48506E-01
     0.50000      0.86250     5.79303E-01
     0.50000      0.88750     5.03109E-01
     0.50000      0.91250     4.20670E-01
     0.50000      0.93750     3.33017E-01
     0.50000      0.96250     2.41440E-01
     0.50000      0.98750     1.47422E-01
     0.50000      1.00000     1.00000E-01
     0.60000      0.00000     1.00000E+00
     0.60000      0.01250     9.99999E-01
     0.60000      0.03750     9.99997E-01
     0.60000      0.06250     9.99993E-01
     0.60000      0.08750     9.99988E-01
     0.60000      0.11250     9.99979E-01
     0.60000      0.13750     9.99965E-01
     0.60000      0.16250     9.99943E-01
     0.60000      0.18750     9.99906E-01
     0.60000      0.21250     9.99849E-01
     0.60000      0.23750     9.99761E-01
     0.60000      0.26250     9.99624E-01
     0.60000      0.28750     9.99417E-01
     0.60000      0.31250     9.99107E-01
     0.60000      0.33750     9.98650E-01
     0.60000      0.36250     9.97983E-01
     0.60000      0.38750     9.97025E-01
     0.60000      0.41250     9.95666E-01
     0.60000      0.43750     9.93765E-01
     0.60000      0.46250     9.91143E-01
     0.60000      0.48750     9.87574E-01
     0.60000      0.51250     9.82785E-01
     0.60000      0.53750     9.76446E-01
     0.60000      0.56250     9.68174E-01
     0.60000      0.58750     9.57529E-01
     0.60000      0.61250     9.44021E-01
     0.60000      0.63750     9.27124E-01
     0.60000      0.66250     9.06283E-01
     0.60000      0.68750     8.80942E-01
     0.60000      0.71250     8.50568E-01
     0.60000      0.73750     8.14679E-01
     0.60000      0.76250     7.72879E-01
     0.60000      0.78750     7.24890E-01
     0.60000      0.81250     6.70587E-01
     0.60000      0.83750     6.10023E-01
     0.60000      0.86250     5.43446E-01
     0.60000      0.88750     4.71317E-01
     0.60000      0.91250     3.94298E-01
     0.60000      0.93750     3.13249E-01
     0.60000      0.96250     2.29190E-01
     0.60000      0.98750     1.43273E-01
     0.60000      1.00000     1.00000E-01
     0.70000      0.00000     1.00000E+00
     0.70000      0.01250     9.99995E-01
     0.70000      0.03750     9.99985E-01
     0.70000      0.06250     9.99972E-01
     0.70000      0.08750     9.99953E-01
     0.70000      0.11250     9.99924E-01
     0.70000      0.13750     9.99880E-01
     0.70000      0.16250     9.99814E-01
     0.70000      0.18750     9.99715E-01
     0.70000      0.21250     9.99568E-01
     0.70000      0.23750     9.99353E-01
     0.70000      0.26250     9.99041E-01
     0.70000      0.28750     9.98594E-01
     0.70000      0.31250     9.97962E-01
     0.70000      0.33750     9.97076E-01
     0.70000      0.36250     9.95851E-01
     0.70000      0.38750     9.94176E-01
     0.70000      0.41250     9.91914E-01
     0.70000      0.43750     9.88893E-01
     0.70000      0.46250     9.84909E-01
     0.70000      0.48750     9.79716E-01
     0.70000      0.51250     9.73028E-01
     0.70000      0.53750     9.64519E-01
     0.70000      0.56250     9.53823E-01
     0.70000      0.58750     9.40539E-01
     0.70000      0.61250     9.24243E-01
     0.70000      0.63750     9.04493E-01
     0.70000      0.66250     8.80849E-01
     0.70000      0.68750     8.52889E-01
     0.70000      0.71250     8.20228E-01
     0.70000      0.73750     7.82545E-01
     0.70000      0.76250     7.39600E-01
     0.70000      0.78750     6.91263E-01
     0.70000      0.81250     6.37524E-01
     0.70000      0.83750     5.78519E-01
     0.70000      0.86250     5.14532E-01
     0.70000      0.88750     4.46001E-01
     0.70000      0.91250     3.73511E-01
     0.70000      0.93750     2.97784E-01
     0.70000      0.96250     2.19656E-01
     0.70000      0.98750     1.40052E-01
     0.70000      1.00000     1.00000E-01
     0.80000      0.00000     1.00000E+00
     0.80000      0.01250     9.99986E-01
     0.80000      0.03750     9.99956E-01
     0.80000      0.06250     9.99918E-01
     0.80000      0.08750     9.99867E-01
     0.80000      0.11250     9.99794E-01
     0.80000      0.13750     9.99691E-01
     0.80000      0.16250     9.99543E-01
     0.80000      0.18750     9.99332E-01
     0.80000      0.21250     9.99034E-01
     0.80000      0.23750     9.98617E-01
     0.80000      0.26250     9.98039E-01
     0.80000      0.28750     9.97246E-01
     0.80000      0.31250     9.96170E-01
     0.80000      0.33750     9.94724E-01
     0.80000      0.36250     9.92802E-01
     0.80000      0.38750     9.90272E-01
     0.80000      0.41250     9.86978E-01
     0.80000      0.43750     9.82734E-01
     0.80000      0.46250     9.77322E-01
     0.80000      0.48750     9.70495E-01
     0.80000      0.51250     9.61973E-01
     0.80000      0.53750     9.51448E-01
     0.80000      0.56250     9.38587E-01
     0.80000      0.58750     9.23038E-01
     0.80000      0.61250     9.04441E-01
     0.80000      0.63750     8.82435E-01
     0.80000      0.66250     8.56674E-01
     0.80000      0.68750     8.26840E-01
     0.80000      0.71250     7.92661E-01
     0.80000      0.73750     7.53924E-01
     0.80000      0.76250     7.10494E-01
     0.80000      0.78750     6.62329E-01
     0.80000      0.81250     6.09489E-01
     0.80000      0.83750     5.52147E-01
     0.80000      0.86250     4.90592E-01
     0.80000      0.88750     4.25231E-01
     0.80000      0.91250     3.56581E-01
     0.80000      0.93750     2.85258E-01
     0.80000      0.96250     2.11963E-01
     0.80000      0.98750     1.37457E-01
     0.80000      1.00000     1.00000E-01
     0.90000      0.00000     1.00000E+00
     0.90000      0.01250     9.99967E-01
     0.90000      0.03750     9.99895E-01
     0.90000      0.06250     9.99810E-01
     0.90000      0.08750     9.99699E-01
     0.90000      0.11250     9.99551E-01
     0.90000      0.13750     9.99349E-01
     0.90000      0.16250     9.99072E-01
     0.90000      0.18750     9.98692E-01
     0.90000      0.21250     9.98176E-01
     0.90000      0.23750     9.97481E-01
     0.90000      0.26250     9.96550E-01
     0.90000      0.28750     9.95318E-01
     0.90000      0.31250     9.93699E-01
     0.90000      0.33750     9.91593E-01
     0.90000      0.36250     9.88878E-01
     0.90000      0.38750     9.85411E-01
     0.90000      0.41250     9.81025E-01
     0.90000      0.43750     9.75528E-01
     0.90000      0.46250     9.68704E-01
     0.90000      0.48750     9.60312E-01
     0.90000      0.51250     9.50089E-01
     0.90000      0.53750     9.37753E-01
     0.90000      0.56250     9.23009E-01
     0.90000      0.58750     9.05555E-01
     0.90000      0.61250     8.85087E-01
