      Frequency        Position         Real(c)         Imag(c)
             Hz              um           mol/L           mol/L
   1.00000E+003    1.37500E-001    1.80604E-007   -2.88982E-006
   1.00000E+003    1.62500E-001   -4.05421E-007   -1.52307E-007
   1.00000E+003    1.87500E-001   -3.95278E-008    5.13208E-008
   1.00000E+003    2.12500E-001    5.61036E-009    7.89970E-009
   1.00000E+003    2.37500E-001    1.37542E-009   -4.56702E-010
   1.00000E+003    2.62500E-001   -5.12466E-012   -2.16712E-010
   1.00000E+003    2.87500E-001   -3.12203E-011   -8.75164E-012
   1.00000E+003    3.12500E-001   -2.61811E-012    4.08235E-012
   1.00000E+003    3.37500E-001    4.69308E-013    5.53132E-013
   1.00000E+003    3.62500E-001    9.96532E-014   -4.29159E-014
   1.00000E+003    3.87500E-001   -1.77678E-015   -1.61315E-014
   1.00000E+003    4.12500E-001   -2.38502E-015   -4.51880E-016
   1.00000E+003    4.37500E-001   -1.69014E-016    3.21348E-016
   1.00000E+003    4.62500E-001    3.85648E-017    3.82379E-017
   1.00000E+003    4.87500E-001    7.15692E-018   -3.84234E-018
   1.00000E+003    5.12500E-001   -2.36334E-019   -1.19181E-018
   1.00000E+003    5.37500E-001   -1.80805E-019   -1.83580E-020
   1.00000E+003    5.62500E-001   -1.05388E-020    2.50568E-020
   1.00000E+003    5.87500E-001    3.12259E-021    2.60398E-021
   1.00000E+003    6.12500E-001    5.09106E-022   -3.32653E-022
   1.00000E+003    6.37500E-001   -2.52973E-023   -8.73754E-023
   1.00000E+003    6.62500E-001   -1.36043E-023   -2.05844E-025
   1.00000E+003    6.87500E-001   -6.24847E-025    1.93679E-024
   1.00000E+003    7.12500E-001    2.49669E-025    1.74136E-025
   1.00000E+003    7.37500E-001    3.58334E-026   -2.80885E-026
   1.00000E+003    7.62500E-001   -2.44917E-027   -6.35450E-027
   1.00000E+003    7.87500E-001   -1.01606E-027    7.21892E-029
   1.00000E+003    8.12500E-001   -3.41439E-029    1.48485E-028
   1.00000E+003    8.37500E-001    1.97432E-029    1.13821E-029
   1.00000E+003    8.62500E-001    2.49205E-030   -2.32569E-030
   1.00000E+003    8.87500E-001   -2.23573E-031   -4.58219E-031
   1.00000E+003    9.12500E-001   -7.53230E-032    1.19229E-032
   1.00000E+003    9.37500E-001   -1.59133E-033    1.12960E-032
   1.00000E+003    9.62500E-001    1.54034E-033    7.23315E-034
   1.00000E+003    9.87500E-001    1.51290E-034   -2.22248E-034
   1.00000E+003    1.00000E+000    1.51290E-034   -2.22248E-034
   1.25893E+003    0.00000E+000    1.28750E-001   -3.08477E-002
   1.25893E+003    1.25000E-002    3.75007E-003   -3.08477E-002
   1.25893E+003    3.75000E-002   -3.53161E-003   -1.34110E-003
   1.25893E+003    6.25000E-002   -2.61149E-004    3.77761E-004
   1.25893E+003    8.75000E-002    3.69794E-005    4.18254E-005
   1.25893E+003    1.12500E-001    6.01359E-006   -3.14630E-006
   1.25893E+003    1.37500E-001   -1.96191E-007   -8.01403E-007
   1.25893E+003    1.62500E-001   -1.00301E-007   -1.86584E-010
   1.25893E+003    1.87500E-001   -2.94346E-009    1.18327E-008
   1.25893E+003    2.12500E-001    1.31084E-009    6.92055E-010
   1.25893E+003    2.37500E-001    1.19861E-010   -1.34557E-010
   1.25893E+003    2.62500E-001   -1.23900E-011   -1.80660E-011
   1.25893E+003    2.87500E-001   -2.49314E-012    9.36150E-013
   1.25893E+003    3.12500E-001    3.78733E-014    3.21523E-013
   1.25893E+003    3.37500E-001    3.90513E-014    4.89487E-015
   1.25893E+003    3.62500E-001    1.71516E-015   -4.46652E-015
   1.25893E+003    3.87500E-001   -4.77210E-016   -3.32529E-016
   1.25893E+003    4.12500E-001   -5.31467E-017    4.66378E-017
   1.25893E+003    4.37500E-001    3.95650E-018    7.63112E-018
   1.25893E+003    4.62500E-001    1.01591E-018   -2.44702E-019
   1.25893E+003    4.87500E-001    7.08934E-022   -1.27032E-019
   1.25893E+003    5.12500E-001   -1.49725E-020   -3.78369E-021
   1.25893E+003    5.37500E-001   -8.82674E-022    1.65694E-021
   1.25893E+003    5.62500E-001    1.69853E-022    1.52440E-022
   1.25893E+003    5.87500E-001    2.29392E-023   -1.56070E-023
   1.25893E+003    6.12500E-001   -1.17390E-024   -3.16201E-024
   1.25893E+003    6.37500E-001   -4.07392E-025    4.64521E-026
   1.25893E+003    6.62500E-001   -6.38343E-027    4.94360E-026
   1.25893E+003    6.87500E-001    5.64882E-027    2.19332E-027
   1.25893E+003    7.12500E-001    4.23401E-028   -6.02826E-028
   1.25893E+003    7.37500E-001   -5.88170E-029   -6.75308E-029
   1.25893E+003    7.62500E-001   -9.68356E-030    4.97501E-030
   1.25893E+003    7.87500E-001    3.05131E-031    1.28782E-030
   1.25893E+003    8.12500E-001    1.60884E-031    1.49646E-033
   1.25893E+003    8.37500E-001    4.86265E-033   -1.89450E-032
   1.25893E+003    8.62500E-001   -2.09438E-033   -1.12573E-033
   1.25893E+003    8.87500E-001   -1.93868E-034    2.14403E-034
   1.25893E+003    9.12500E-001    1.96584E-035    2.91263E-035
   1.25893E+003    9.37500E-001    4.01035E-036   -1.47193E-036
   1.25893E+003    9.62500E-001   -5.61510E-038   -5.15648E-037
   1.25893E+003    9.87500E-001   -6.53858E-038   -1.17367E-039
   1.25893E+003    1.00000E+000   -6.53858E-038   -1.17367E-039
   1.58489E+003    0.00000E+000    1.27428E-001   -2.47574E-002
   1.58489E+003    1.25000E-002    2.42813E-003   -2.47574E-002
   1.58489E+003    3.75000E-002   -2.33559E-003   -7.05355E-004
   1.58489E+003    6.25000E-002   -1.12365E-004    2.11263E-004
   1.58489E+003    8.75000E-002    1.81841E-005    1.48360E-005
   1.58489E+003    1.12500E-001    1.77384E-006   -1.46675E-006
   1.58489E+003    1.37500E-001   -1.07313E-007   -1.98607E-007
   1.58489E+003    1.62500E-001   -2.11524E-008    6.53998E-009
   1.58489E+003    1.87500E-001    2.26142E-010    2.15965E-009
   1.58489E+003    2.12500E-001    2.12085E-010    1.93952E-011
   1.58489E+003    2.37500E-001    5.90724E-012   -2.00348E-011
   1.58489E+003    2.62500E-001   -1.81494E-012   -9.50084E-013
   1.58489E+003    2.87500E-001   -1.25989E-013    1.56509E-013
   1.58489E+003    3.12500E-001    1.26567E-014    1.51035E-014
   1.58489E+003    3.37500E-001    1.69425E-015   -9.29881E-016
   1.58489E+003    3.62500E-001   -5.71784E-017   -1.80719E-016
   1.58489E+003    3.87500E-001   -1.84762E-017    2.05745E-018
   1.58489E+003    4.12500E-001   -1.54118E-019    1.81676E-018
   1.58489E+003    4.37500E-001    1.71850E-019    4.94456E-020
   1.58489E+003    4.62500E-001    8.03165E-021   -1.55912E-020
   1.58489E+003    4.87500E-001   -1.34696E-021   -1.06980E-021
   1.58489E+003    5.12500E-001   -1.28590E-022    1.09204E-022
   1.58489E+003    5.37500E-001    8.05600E-024    1.44522E-023
   1.58489E+003    5.62500E-001    1.54393E-024   -4.99668E-025
   1.58489E+003    5.87500E-001   -1.86527E-026   -1.58059E-025
   1.58489E+003    6.12500E-001   -1.55620E-026   -1.21726E-027
   1.58489E+003    6.37500E-001   -4.13642E-028    1.47400E-027
   1.58489E+003    6.62500E-001    1.33929E-028    6.78826E-029
   1.58489E+003    6.87500E-001    9.08285E-030   -1.15915E-029
   1.58489E+003    7.12500E-001   -9.42125E-031   -1.09472E-030
   1.58489E+003    7.37500E-001   -1.23273E-031    6.97804E-032
   1.58489E+003    7.62500E-001    4.36448E-033    1.31895E-032
   1.58489E+003    7.87500E-001    1.35210E-033   -1.68574E-034
   1.58489E+003    8.12500E-001    9.54596E-036   -1.33295E-034
   1.58489E+003    8.37500E-001   -1.26422E-035   -3.45833E-036
   1.58489E+003    8.62500E-001   -5.73615E-037    1.15038E-036
   1.58489E+003    8.87500E-001    9.97461E-038    7.71068E-038
   1.58489E+003    9.12500E-001    9.31895E-039   -8.12712E-039
   1.58489E+003    9.37500E-001   -6.04333E-040   -1.05142E-039
   1.58489E+003    9.62500E-001   -1.12642E-040    3.79977E-041
   1.58489E+003    9.87500E-001    2.66088E-042    1.16401E-041
   1.58489E+003    1.00000E+000    2.66088E-042    1.16401E-041
   1.99526E+003    0.00000E+000    1.26559E-001   -1.98006E-002
   1.99526E+003    1.25000E-002    1.55854E-003   -1.98006E-002
   1.99526E+003    3.75000E-002   -1.52015E-003   -3.65005E-004
   1.99526E+003    6.25000E-002   -4.70967E-005    1.13686E-004
   1.99526E+003    8.75000E-002    8.25820E-006    5.06142E-006
   1.99526E+003    1.12500E-001    4.95185E-007   -5.79682E-007
   1.99526E+003    1.37500E-001   -3.89678E-008   -4.56356E-008
   1.99526E+003    1.62500E-001   -4.02770E-009    2.46746E-009
   1.99526E+003    1.87500E-001    1.42226E-010    3.43509E-010
   1.99526E+003    2.12500E-001    2.84567E-011   -6.82675E-012
   1.99526E+003    2.37500E-001   -1.80290E-013   -2.29636E-012
   1.99526E+003    2.62500E-001   -1.80745E-013   -1.42630E-014
   1.99526E+003    2.87500E-001   -3.33468E-015    1.38759E-014
   1.99526E+003    3.12500E-001    1.03768E-015    4.30125E-016
   1.99526E+003    3.37500E-001    4.62177E-017   -7.53750E-017
   1.99526E+003    3.62500E-001   -5.29067E-018   -4.52131E-018
   1.99526E+003    3.87500E-001   -4.16651E-019    3.55631E-019
   1.99526E+003    4.12500E-001    2.25166E-020    3.67709E-020
   1.99526E+003    4.37500E-001    3.13595E-021   -1.29767E-021
   1.99526E+003    4.62500E-001   -6.22656E-023   -2.59777E-022
   1.99526E+003    4.87500E-001   -2.09625E-023    1.64158E-024
   1.99526E+003    5.12500E-001   -1.30527E-025    1.64989E-024
   1.99526E+003    5.37500E-001    1.26659E-025    3.04655E-026
   1.99526E+003    5.62500E-001    3.92824E-027   -9.47159E-027
   1.99526E+003    5.87500E-001   -6.87969E-028   -4.22031E-028
   1.99526E+003    6.12500E-001   -4.12819E-029    4.82872E-029
   1.99526E+003    6.37500E-001    3.24558E-030    3.80400E-030
   1.99526E+003    6.62500E-001    3.35701E-031   -2.05474E-031
   1.99526E+003    6.87500E-001   -1.18400E-032   -2.86286E-032
   1.99526E+003    7.12500E-001   -2.37146E-033    5.67913E-034
   1.99526E+003    7.37500E-001    1.49469E-035    1.91357E-034
   1.99526E+003    7.62500E-001    1.50606E-035    1.19451E-036
   1.99526E+003    7.87500E-001    2.78332E-037   -1.15614E-036
   1.99526E+003    8.12500E-001   -8.64534E-038   -3.58758E-038
   1.99526E+003    8.37500E-001   -3.85372E-039    6.27929E-039
   1.99526E+003    8.62500E-001    4.40709E-040    3.76926E-040
   1.99526E+003    8.87500E-001    3.47304E-041   -2.96201E-041
   1.99526E+003    9.12500E-001   -1.87504E-042   -3.06479E-042
   1.99526E+003    9.37500E-001   -2.61355E-043    1.08029E-043
   1.99526E+003    9.62500E-001    5.16927E-045    2.16461E-044
   1.99526E+003    9.87500E-001    1.75774E-045   -2.73570E-046
   1.99526E+003    1.00000E+000    1.75774E-045   -2.73570E-046
   2.51189E+003    0.00000E+000    1.25994E-001   -1.57986E-002
   2.51189E+003    1.25000E-002    9.94428E-004   -1.57986E-002
   2.51189E+003    3.75000E-002   -9.78730E-004   -1.86792E-004
   2.51189E+003    6.25000E-002   -1.93894E-005    5.96447E-005
   2.51189E+003    8.75000E-002    3.57162E-006    1.68157E-006
   2.51189E+003    1.12500E-001    1.33199E-007   -2.09766E-007
   2.51189E+003    1.37500E-001   -1.20480E-008   -9.97350E-009
   2.51189E+003    1.62500E-001   -7.17908E-010    6.73647E-010
   2.51189E+003    1.87500E-001    3.64012E-011    5.01482E-011
   2.51189E+003    2.12500E-001    3.41892E-012   -1.87735E-012
   2.51189E+003    2.37500E-001   -9.02512E-014   -2.28319E-013
   2.51189E+003    2.62500E-001   -1.49702E-014    3.83390E-015
   2.51189E+003    2.87500E-001    1.21262E-016    9.65109E-016
   2.51189E+003    3.12500E-001    6.12255E-017    4.47754E-020
   2.51189E+003    3.37500E-001    4.86026E-019   -3.82301E-018
   2.51189E+003    3.62500E-001   -2.34900E-019   -6.05246E-020
   2.51189E+003    3.87500E-001   -5.63358E-021    1.41912E-020
   2.51189E+003    4.12500E-001    8.41736E-022    4.63807E-022
   2.51189E+003    4.37500E-001    3.56070E-023   -4.89034E-023
   2.51189E+003    4.62500E-001   -2.77285E-024   -2.60954E-024
   2.51189E+003    4.87500E-001   -1.84843E-025    1.52561E-025
   2.51189E+003    5.12500E-001    8.06811E-027    1.27471E-026
   2.51189E+003    5.37500E-001    8.59698E-028   -4.03223E-028
   2.51189E+003    5.62500E-001   -1.83949E-029   -5.68682E-029
   2.51189E+003    5.87500E-001   -3.69645E-030    6.99870E-031
   2.51189E+003    6.12500E-001    1.45302E-032    2.36357E-031
   2.51189E+003    6.37500E-001    1.48745E-032    9.58106E-034
   2.51189E+003    6.62500E-001    1.77230E-034   -9.21311E-034
   2.51189E+003    6.87500E-001   -5.61345E-035   -1.83391E-035
   2.51189E+003    7.12500E-001   -1.58828E-036    3.36070E-036
   2.51189E+003    7.37500E-001    1.97331E-037    1.25708E-037
   2.51189E+003    7.62500E-001    9.40759E-039   -1.13306E-038
   2.51189E+003    7.87500E-001   -6.33314E-040   -6.76906E-040
   2.51189E+003    8.12500E-001   -4.72694E-041    3.42061E-041
   2.51189E+003    8.37500E-001    1.76300E-042    3.22182E-042
   2.51189E+003    8.62500E-001    2.15109E-043   -8.46657E-044
   2.51189E+003    8.87500E-001   -3.58936E-045   -1.41012E-044
   2.51189E+003    9.12500E-001   -9.08909E-046    1.12851E-046
   2.51189E+003    9.37500E-001   -1.26435E-049    5.76496E-047
   2.51189E+003    9.62500E-001    3.59862E-048    4.63697E-049
   2.51189E+003    9.87500E-001    4.39586E-050   -2.26422E-049
   2.51189E+003    1.00000E+000    4.39586E-050   -2.26422E-049
   3.16228E+003    0.00000E+000    1.25632E-001   -1.25855E-002
   3.16228E+003    1.25000E-002    6.31980E-004   -1.25855E-002
   3.16228E+003    3.75000E-002   -6.25621E-004   -9.48853E-005
   3.16228E+003    6.25000E-002   -7.88782E-006    3.07802E-005
   3.16228E+003    8.75000E-002    1.49817E-006    5.48931E-007
   3.16228E+003    1.12500E-001    3.49623E-008   -7.20910E-008
   3.16228E+003    1.37500E-001   -3.42596E-009   -2.10945E-009
   3.16228E+003    1.62500E-001   -1.22627E-010    1.60558E-010
   3.16228E+003    1.87500E-001    7.40499E-012    6.93441E-012
   3.16228E+003    2.12500E-001    3.83710E-013   -3.35088E-013
   3.16228E+003    2.37500E-001   -1.48116E-014   -2.08567E-014
   3.16228E+003    2.62500E-001   -1.11656E-015    6.35105E-016
   3.16228E+003    2.87500E-001    2.61146E-017    5.89807E-017
   3.16228E+003    3.12500E-001    3.07818E-018   -1.00805E-018
   3.16228E+003    3.37500E-001   -3.48801E-020   -1.58864E-019
   3.16228E+003    3.62500E-001   -8.11270E-021    9.43541E-022
   3.16228E+003    3.87500E-001    6.33138E-024    4.10076E-022
   3.16228E+003    4.12500E-001    2.05202E-023    1.74652E-024
   3.16228E+003    4.37500E-001    1.90485E-025   -1.01645E-024
   3.16228E+003    4.62500E-001   -4.98263E-026   -1.46303E-026
   3.16228E+003    4.87500E-001   -9.81610E-028    2.41584E-027
   3.16228E+003    5.12500E-001    1.15763E-028    6.11962E-029
   3.16228E+003    5.37500E-001    3.63985E-030   -5.47597E-030
   3.16228E+003    5.62500E-001   -2.55283E-031   -2.09402E-031
   3.16228E+003    5.87500E-001   -1.17464E-032    1.17012E-032
   3.16228E+003    6.12500E-001    5.25528E-034    6.45739E-034
   3.16228E+003    6.37500E-001    3.49063E-035   -2.30083E-035
   3.16228E+003    6.62500E-001   -9.73958E-037   -1.85974E-036
   3.16228E+003    6.87500E-001   -9.78165E-038    3.93060E-038
   3.16228E+003    7.12500E-001    1.47176E-039    5.08487E-039
   3.16228E+003    7.37500E-001    2.61456E-040   -4.79539E-041
   3.16228E+003    7.62500E-001   -1.08066E-042   -1.33042E-041
   3.16228E+003    7.87500E-001   -6.70145E-043   -1.29329E-044
   3.16228E+003    8.12500E-001   -4.01726E-045    3.34170E-044
   3.16228E+003    8.37500E-001    1.64938E-045    3.68813E-046
   3.16228E+003    8.62500E-001    2.67238E-047   -8.05518E-047
   3.16228E+003    8.87500E-001   -3.89013E-048   -1.74039E-048
   3.16228E+003    9.12500E-001   -1.06523E-049    1.85605E-049
   3.16228E+003    9.37500E-001    8.73743E-051    6.25582E-051
   3.16228E+003    9.62500E-001    3.56544E-052   -4.05015E-052
   3.16228E+003    9.87500E-001   -1.95296E-053   -1.90280E-053
   3.16228E+003    1.00000E+000   -1.95296E-053   -1.90280E-053
   3.98107E+003    0.00000E+000    1.25401E-001   -1.00154E-002
   3.98107E+003    1.25000E-002    4.00595E-004   -1.00154E-002
   3.98107E+003    3.75000E-002   -3.98036E-004   -4.79663E-005
   3.98107E+003    6.25000E-002   -3.18394E-006    1.57164E-005
   3.98107E+003    8.75000E-002    6.16441E-007    1.77150E-007
   3.98107E+003    1.12500E-001    9.03220E-009   -2.40116E-008
   3.98107E+003    1.37500E-001   -9.28486E-010   -4.36819E-010
   3.98107E+003    1.62500E-001   -2.03820E-011    3.56232E-011
   3.98107E+003    1.87500E-001    1.35519E-012    9.26428E-013
   3.98107E+003    2.12500E-001    4.12658E-014   -5.10716E-014
   3.98107E+003    2.37500E-001   -1.90440E-015   -1.80841E-015
   3.98107E+003    2.62500E-001   -7.81849E-017    7.01512E-017
   3.98107E+003    2.87500E-001    2.54716E-018    3.34133E-018
   3.98107E+003    3.12500E-001    1.41355E-019   -9.08812E-020
   3.98107E+003    3.37500E-001   -3.17186E-021   -5.92615E-021
   3.98107E+003    3.62500E-001   -2.46408E-022    1.07531E-022
   3.98107E+003    3.87500E-001    3.50009E-024    1.01678E-023
   3.98107E+003    4.12500E-001    4.16570E-025   -1.07067E-025
   3.98107E+003    4.37500E-001   -2.93801E-027   -1.69506E-026
   3.98107E+003    4.62500E-001   -6.85206E-028    6.29892E-029
   3.98107E+003    4.87500E-001    3.22470E-031    2.75203E-029
   3.98107E+003    5.12500E-001    1.09826E-030    7.50575E-032
   3.98107E+003    5.37500E-001    6.50096E-033   -4.35479E-032
   3.98107E+003    5.62500E-001   -1.71549E-033   -3.98308E-034
   3.98107E+003    5.87500E-001   -2.13607E-035    6.71239E-035
   3.98107E+003    6.12500E-001    2.60799E-036    1.06608E-036
   3.98107E+003    6.37500E-001    5.08357E-038   -1.00575E-037
   3.98107E+003    6.62500E-001   -3.84751E-039   -2.34810E-039
   3.98107E+003    6.87500E-001   -1.05910E-040    1.45899E-040
   3.98107E+003    7.12500E-001    5.47865E-042    4.68869E-042
   3.98107E+003    7.37500E-001    2.04439E-043   -2.03455E-043
   3.98107E+003    7.62500E-001   -7.45866E-045   -8.80092E-045
   3.98107E+003    7.87500E-001   -3.74719E-046    2.69261E-046
   3.98107E+003    8.12500E-001    9.53838E-048    1.58002E-047
   3.98107E+003    8.37500E-001    6.60423E-049   -3.29821E-049
   3.98107E+003    8.62500E-001   -1.10402E-050   -2.73846E-050
   3.98107E+003    8.87500E-001   -1.12709E-051    3.52691E-052
   3.98107E+003    9.12500E-001    1.04612E-053    4.60637E-053
   3.98107E+003    9.37500E-001    1.86998E-054   -2.69938E-055
   3.98107E+003    9.62500E-001   -4.78395E-057   -7.54173E-056
   3.98107E+003    9.87500E-001   -3.03386E-057    7.03363E-059
   3.98107E+003    1.00000E+000   -3.03386E-057    7.03363E-059
   5.01187E+003    0.00000E+000    1.25254E-001   -7.96490E-003
   5.01187E+003    1.25000E-002    2.53501E-004   -7.96490E-003
   5.01187E+003    3.75000E-002   -2.52475E-004   -2.41721E-005
   5.01187E+003    6.25000E-002   -1.27876E-006    7.97042E-006
   5.01187E+003    8.75000E-002    2.50576E-007    5.67486E-008
   5.01187E+003    1.12500E-001    2.30964E-009   -7.84415E-009
   5.01187E+003    1.37500E-001   -2.44478E-010   -8.92367E-011
   5.01187E+003    1.62500E-001   -3.32922E-012    7.58474E-012
   5.01187E+003    1.87500E-001    2.34175E-013    1.21096E-013
   5.01187E+003    2.12500E-001    4.32032E-015   -7.19300E-015
   5.01187E+003    2.37500E-001   -2.19726E-016   -1.51784E-016
   5.01187E+003    2.62500E-001   -5.26580E-018    6.67195E-018
   5.01187E+003    2.87500E-001    2.01263E-019    1.80760E-019
   5.01187E+003    3.12500E-001    6.14881E-021   -6.02686E-021
   5.01187E+003    3.37500E-001   -1.78986E-022   -2.07502E-022
   5.01187E+003    3.62500E-001   -6.95311E-024    5.26514E-024
   5.01187E+003    3.87500E-001    1.53164E-025    2.31507E-025
   5.01187E+003    4.12500E-001    7.66333E-027   -4.39638E-027
   5.01187E+003    4.37500E-001   -1.24132E-028   -2.52307E-028
   5.01187E+003    4.62500E-001   -8.26524E-030    3.43214E-030
   5.01187E+003    4.87500E-001    9.22866E-032    2.69474E-031
   5.01187E+003    5.12500E-001    8.74606E-033   -2.38590E-033
   5.01187E+003    5.37500E-001   -5.80819E-035   -2.82629E-034
   5.01187E+003    5.62500E-001   -9.09467E-036    1.27283E-036
   5.01187E+003    5.87500E-001    2.20221E-038    2.91449E-037
   5.01187E+003    6.12500E-001    9.30184E-039   -1.09621E-040
   5.01187E+003    6.37500E-001    1.53442E-041   -2.95675E-040
   5.01187E+003    6.62500E-001   -9.36045E-042   -1.08579E-042
   5.01187E+003    6.87500E-001   -5.34327E-044    2.95117E-043
   5.01187E+003    7.12500E-001    9.26564E-045    2.29447E-045
   5.01187E+003    7.37500E-001    9.16317E-047   -2.89660E-046
   5.01187E+003    7.62500E-001   -9.01498E-048   -3.49673E-048
   5.01187E+003    7.87500E-001   -1.29312E-049    2.79265E-049
   5.01187E+003    8.12500E-001    8.60855E-051    4.67252E-051
   5.01187E+003    8.37500E-001    1.65836E-052   -2.63976E-052
   5.01187E+003    8.62500E-001   -8.04900E-054   -5.80169E-054
   5.01187E+003    8.87500E-001   -2.00569E-055    2.43917E-055
   5.01187E+003    9.12500E-001    7.34159E-057    6.86431E-057
   5.01187E+003    9.37500E-001    2.32889E-058   -2.19298E-058
   5.01187E+003    9.62500E-001   -6.49389E-060   -7.84123E-060
   5.01187E+003    9.87500E-001   -2.56682E-061    1.99118E-061
   5.01187E+003    1.00000E+000   -2.56682E-061    1.99118E-061
   6.30957E+003    0.00000E+000    1.25160E-001   -6.33146E-003
   6.30957E+003    1.25000E-002    1.60247E-004   -6.33146E-003
   6.30957E+003    3.75000E-002   -1.59836E-004   -1.21569E-005
   6.30957E+003    6.25000E-002   -5.11937E-007    4.02465E-006
   6.30957E+003    8.75000E-002    1.01076E-007    1.80932E-008
   6.30957E+003    1.12500E-001    5.86757E-010   -2.53176E-009
   6.30957E+003    1.37500E-001   -6.32446E-011   -1.80731E-011
   6.30957E+003    1.62500E-001   -5.37811E-013    1.57551E-012
   6.30957E+003    1.87500E-001    3.91358E-014    1.56115E-014
   6.30957E+003    2.12500E-001    4.44722E-016   -9.69256E-016
   6.30957E+003    2.37500E-001   -2.39307E-017   -1.24823E-017
   6.30957E+003    2.62500E-001   -3.46157E-019    5.88919E-019
   6.30957E+003    2.87500E-001    1.44430E-020    9.50388E-021
   6.30957E+003    3.12500E-001    2.58723E-022   -3.52911E-022
   6.30957E+003    3.37500E-001   -8.58935E-024   -6.99164E-024
   6.30957E+003    3.62500E-001   -1.87726E-025    2.08163E-025
   6.30957E+003    3.87500E-001    5.02143E-027    5.01171E-027
   6.30957E+003    4.12500E-001    1.33111E-028   -1.20511E-028
   6.30957E+003    4.37500E-001   -2.87575E-030   -3.51897E-030
   6.30957E+003    4.62500E-001   -9.26316E-032    6.81855E-032
   6.30957E+003    4.87500E-001    1.60494E-033    2.42877E-033
   6.30957E+003    5.12500E-001    6.34473E-035   -3.74587E-035
   6.30957E+003    5.37500E-001   -8.65618E-037   -1.65173E-036
   6.30957E+003    5.62500E-001   -4.28594E-038    1.97656E-038
   6.30957E+003    5.87500E-001    4.44746E-040    1.10867E-039
   6.30957E+003    6.12500E-001    2.85935E-041   -9.82245E-042
   6.30957E+003    6.37500E-001   -2.11675E-043   -7.35340E-043
   6.30957E+003    6.62500E-001   -1.88584E-044    4.40907E-045
   6.30957E+003    6.87500E-001    8.73040E-047    4.82331E-046
   6.30957E+003    7.12500E-001    1.23038E-047   -1.58926E-048
   6.30957E+003    7.37500E-001   -2.44190E-050   -3.13039E-049
   6.30957E+003    7.62500E-001   -7.94402E-051    2.16450E-052
   6.30957E+003    7.87500E-001   -4.69973E-054    2.01080E-052
   6.30957E+003    8.12500E-001    5.07671E-054    3.76245E-055
   6.30957E+003    8.37500E-001    1.60103E-056   -1.27843E-055
   6.30957E+003    8.62500E-001   -3.21102E-057   -5.68377E-058
   6.30957E+003    8.87500E-001   -1.84782E-059    8.04380E-059
   6.30957E+003    9.12500E-001    2.00959E-060    5.70063E-061
   6.30957E+003    9.37500E-001    1.69825E-062   -5.00669E-062
   6.30957E+003    9.62500E-001   -1.24380E-063   -4.93392E-064
   6.30957E+003    9.87500E-001   -1.33028E-065    3.12032E-065
   6.30957E+003    1.00000E+000   -1.33028E-065    3.12032E-065
   7.94328E+003    0.00000E+000    1.25101E-001   -5.03163E-003
   7.94328E+003    1.25000E-002    1.01228E-004   -5.03163E-003
   7.94328E+003    3.75000E-002   -1.01064E-004   -6.10633E-006
   7.94328E+003    6.25000E-002   -2.04528E-007    2.02666E-006
   7.94328E+003    8.75000E-002    4.05746E-008    5.75135E-009
   7.94328E+003    1.12500E-001    1.48446E-010   -8.10980E-010
   7.94328E+003    1.37500E-001   -1.61823E-011   -3.64029E-012
   7.94328E+003    1.62500E-001   -8.62717E-014    3.22352E-013
   7.94328E+003    1.87500E-001    6.41013E-015    1.99508E-015
   7.94328E+003    2.12500E-001    4.52921E-017   -1.27243E-016
   7.94328E+003    2.37500E-001   -2.52119E-018   -1.01343E-018
   7.94328E+003    2.62500E-001   -2.24121E-020    4.98612E-020
   7.94328E+003    2.87500E-001    9.84179E-022    4.90875E-022
   7.94328E+003    3.12500E-001    1.06640E-023   -1.93869E-023
   7.94328E+003    3.37500E-001   -3.81087E-025   -2.30055E-025
   7.94328E+003    3.62500E-001   -4.93296E-027    7.47449E-027
   7.94328E+003    3.87500E-001    1.46261E-028    1.05211E-028
   7.94328E+003    4.12500E-001    2.23331E-030   -2.85502E-030
   7.94328E+003    4.37500E-001   -5.55848E-032   -4.72043E-032
   7.94328E+003    4.62500E-001   -9.93883E-034    1.07917E-033
   7.94328E+003    4.87500E-001    2.08894E-035    2.08523E-035
   7.94328E+003    5.12500E-001    4.36079E-037   -4.03047E-037
   7.94328E+003    5.37500E-001   -7.74923E-039   -9.09222E-039
   7.94328E+003    5.62500E-001   -1.89043E-040    1.48419E-040
   7.94328E+003    5.87500E-001    2.83055E-042    3.92025E-042
   7.94328E+003    6.12500E-001    8.10957E-044   -5.37279E-044
   7.94328E+003    6.37500E-001   -1.01442E-045   -1.67367E-045
   7.94328E+003    6.62500E-001   -3.44650E-047    1.90377E-047
   7.94328E+003    6.87500E-001    3.54810E-049    7.08224E-049
   7.94328E+003    7.12500E-001    1.45239E-050   -6.55934E-051
   7.94328E+003    7.37500E-001   -1.20104E-052   -2.97268E-052
   7.94328E+003    7.62500E-001   -6.07288E-054    2.17380E-054
   7.94328E+003    7.87500E-001    3.87840E-056    1.23837E-055
   7.94328E+003    8.12500E-001    2.52076E-057   -6.79434E-058
   7.94328E+003    8.37500E-001   -1.16183E-059   -5.12222E-059
   7.94328E+003    8.62500E-001   -1.03907E-060    1.92105E-061
   7.94328E+003    8.87500E-001    3.02092E-063    2.10430E-062
   7.94328E+003    9.12500E-001    4.25453E-064   -4.36995E-065
