        Time     Position            Conc
       hours           cm           mol/L
     0.90000      0.62498     9.97823E-01
     0.90000      0.64998     9.97052E-01
     0.90000      0.67498     9.96042E-01
     0.90000      0.69998     9.94727E-01
     0.90000      0.72498     9.93030E-01
     0.90000      0.74998     9.90855E-01
     0.90000      0.77498     9.88091E-01
     0.90000      0.79998     9.84608E-01
     0.90000      0.82498     9.80256E-01
     0.90000      0.84998     9.74865E-01
     0.90000      0.87498     9.68245E-01
     0.90000      0.89998     9.60186E-01
     0.90000      0.92498     9.50462E-01
     0.90000      0.94998     9.38835E-01
     0.90000      0.97498     9.25056E-01
     0.90000      0.99998     9.08875E-01
     0.90000      1.02498     8.90046E-01
     0.90000      1.04998     8.68336E-01
     0.90000      1.07498     8.43534E-01
     0.90000      1.09998     8.15466E-01
     0.90000      1.12498     7.83996E-01
     0.90000      1.14998     7.49047E-01
     0.90000      1.17498     7.10601E-01
     0.90000      1.19998     6.68714E-01
     0.90000      1.22498     6.23518E-01
     0.90000      1.24998     5.75228E-01
     0.90000      1.27498     5.24138E-01
     0.90000      1.29998     4.70625E-01
     0.90000      1.32498     4.15137E-01
     0.90000      1.34998     3.58189E-01
     0.90000      1.37498     3.00347E-01
     0.90000      1.39998     2.42218E-01
     0.90000      1.42498     1.84430E-01
     0.90000      1.44998     1.27613E-01
     0.90000      1.46248     1.00000E-01
     1.00000      0.46248     1.00000E+00
     1.00000      0.47498     9.99788E-01
     1.00000      0.49998     9.99383E-01
     1.00000      0.52498     9.98954E-01
     1.00000      0.54998     9.98458E-01
     1.00000      0.57498     9.97855E-01
     1.00000      0.59998     9.97099E-01
     1.00000      0.62498     9.96142E-01
     1.00000      0.64998     9.94925E-01
     1.00000      0.67498     9.93381E-01
     1.00000      0.69998     9.91433E-01
     1.00000      0.72498     9.88989E-01
     1.00000      0.74998     9.85943E-01
     1.00000      0.77498     9.82174E-01
     1.00000      0.79998     9.77546E-01
     1.00000      0.82498     9.71906E-01
     1.00000      0.84998     9.65086E-01
     1.00000      0.87498     9.56903E-01
     1.00000      0.89998     9.47161E-01
     1.00000      0.92498     9.35657E-01
