        Time         Position             x_Li            x_BMP          Flux_Li         Flux_BMP              Phi
       hours               ξ                                                                                     
     0.00000   2.09200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.09600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.10000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.10400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.10800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.11200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.11600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.12000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.12400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.12800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.13200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.13600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.14000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.14400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.14800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.15200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.15600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.16000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.16400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.16800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.17200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.17600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.18000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.18400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.18800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.19200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.19600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.20000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.20400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.20800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.21200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.21600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.22000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.22400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.22800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.23200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.23600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.24000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.24400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.24800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.25200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.25600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.26000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.26400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.26800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.27200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.27600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.28000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.28400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.28800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.29200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.29600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.30000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.30400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.30800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.31200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.31600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.32000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.32400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.32800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.33200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.33600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.34000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.34400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.34800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.35200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.35600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.36000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.36400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.36800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.37200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.37600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.38000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.38400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.38800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.39200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.39600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.40000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.40400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.40800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.41200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.41600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.42000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.42400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.42800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.43200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.43600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.44000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.44400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.44800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.45200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.45600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.46000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.46400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.46800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.47200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.47600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.48000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.48400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.48800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.49200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.49600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.50000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.50400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.50800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.51200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.51600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.52000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.52400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.52800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.53200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.53600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.54000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.54400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.54800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.55200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.55600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.56000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.56400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.56800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.57200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.57600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.58000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.58400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.58800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.59200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.59600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.60000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.60400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.60800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.61200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.61600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.62000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.62400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.62800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.63200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.63600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.64000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.64400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.64800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.65200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.65600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.66000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.66400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.66800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.67200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.67600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.68000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.68400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.68800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.69200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.69600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.70000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.70400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.70800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.71200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.71600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.72000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.72400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.72800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.73200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.73600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.74000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.74400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.74800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.75200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.75600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.76000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.76400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.76800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.77200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.77600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.78000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.78400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.78800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.79200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.79600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.80000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.80400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.80800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.81200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.81600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.82000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.82400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.82800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.83200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.83600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.84000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.84400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.84800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.85200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.85600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.86000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.86400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.86800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.87200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.87600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.88000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.88400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.88800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.89200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.89600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.90000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.90400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.90800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.91200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.91600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.92000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.92400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.92800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.93200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.93600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.94000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.94400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.94800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.95200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.95600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.96000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.96400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.96800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.97200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.97600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.98000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.98400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.98800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.99200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   2.99600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   3.00000000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   3.00400000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   3.00800000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   3.01200000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
     0.00000   3.01600000E+00   2.50000000E-01   2.50000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00
