State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0          flux_+          flux_-             i_2
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s       mol/cm2/s       mol/cm2/s         A/cm2/s
  R        0.09417      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09417      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09417      0.82500      0.40000     9.42805E-07     0.00000E+00     0.00000E+00     7.07195E-07     3.92805E-07     7.07195E-07    -3.92805E-07     1.06134E-01
  R        0.09417      0.87500      0.40000     9.41235E-07     0.00000E+00     0.00000E+00     7.08765E-07     3.91235E-07     7.08765E-07    -3.91235E-07     1.06134E-01
  R        0.09417      0.92500      0.39988     9.08293E-07     0.00000E+00     0.00000E+00     7.41707E-07     3.58293E-07     7.41707E-07    -3.58293E-07     1.06134E-01
  R        0.09417      0.97500      0.39746     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     2.51463E-22     1.10000E-06    -7.14684E-22     1.06133E-01
  R        0.09417      1.00000      0.38367     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79086E-09     1.09242E-06    -7.58173E-09     1.06133E-01
  R        0.09444      0.00000      0.41607     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     2.77933E-22     1.10000E-06    -3.17637E-22     1.06134E-01
  R        0.09444      0.02500      0.40254     9.06631E-07     0.00000E+00     0.00000E+00     7.43369E-07     3.56631E-07     7.43369E-07    -3.56631E-07     1.06134E-01
  R        0.09444      0.07500      0.40012     9.41070E-07     0.00000E+00     0.00000E+00     7.08930E-07     3.91070E-07     7.08930E-07    -3.91070E-07     1.06134E-01
  R        0.09444      0.12500      0.40000     9.42797E-07     0.00000E+00     0.00000E+00     7.07203E-07     3.92797E-07     7.07203E-07    -3.92797E-07     1.06134E-01
  R        0.09444      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09444      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09444      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09444      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09444      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09444      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09444      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09444      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09444      0.82500      0.40000     9.42805E-07     0.00000E+00     0.00000E+00     7.07195E-07     3.92805E-07     7.07195E-07    -3.92805E-07     1.06133E-01
  R        0.09444      0.87500      0.40000     9.41226E-07     0.00000E+00     0.00000E+00     7.08774E-07     3.91226E-07     7.08774E-07    -3.91226E-07     1.06134E-01
  R        0.09444      0.92500      0.39988     9.08201E-07     0.00000E+00     0.00000E+00     7.41799E-07     3.58201E-07     7.41799E-07    -3.58201E-07     1.06134E-01
  R        0.09444      0.97500      0.39745     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     9.26442E-23     1.10000E-06    -1.32349E-22     1.06134E-01
  R        0.09444      1.00000      0.38367     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79089E-09     1.09242E-06    -7.58178E-09     1.06133E-01
  R        0.09472      0.00000      0.41608     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     4.63221E-22     1.10000E-06    -8.20563E-22     1.06134E-01
  R        0.09472      0.02500      0.40255     9.06535E-07     0.00000E+00     0.00000E+00     7.43465E-07     3.56535E-07     7.43465E-07    -3.56535E-07     1.06133E-01
  R        0.09472      0.07500      0.40012     9.41061E-07     0.00000E+00     0.00000E+00     7.08939E-07     3.91061E-07     7.08939E-07    -3.91061E-07     1.06133E-01
  R        0.09472      0.12500      0.40000     9.42797E-07     0.00000E+00     0.00000E+00     7.07203E-07     3.92797E-07     7.07203E-07    -3.92797E-07     1.06134E-01
  R        0.09472      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09472      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09472      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09472      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09472      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06133E-01
  R        0.09472      0.82500      0.40000     9.42804E-07     0.00000E+00     0.00000E+00     7.07196E-07     3.92804E-07     7.07196E-07    -3.92804E-07     1.06134E-01
  R        0.09472      0.87500      0.40000     9.41217E-07     0.00000E+00     0.00000E+00     7.08783E-07     3.91217E-07     7.08783E-07    -3.91217E-07     1.06133E-01
  R        0.09472      0.92500      0.39988     9.08108E-07     0.00000E+00     0.00000E+00     7.41892E-07     3.58108E-07     7.41892E-07    -3.58108E-07     1.06134E-01
  R        0.09472      0.97500      0.39744     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     5.42630E-22     1.10000E-06    -8.47033E-22     1.06134E-01
  R        0.09472      1.00000      0.38366     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79092E-09     1.09242E-06    -7.58183E-09     1.06134E-01
  R        0.09500      0.00000      0.41609     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -3.57342E-22     1.10000E-06     8.20563E-22     1.06133E-01
  R        0.09500      0.02500      0.40256     9.06439E-07     0.00000E+00     0.00000E+00     7.43561E-07     3.56439E-07     7.43561E-07    -3.56439E-07     1.06133E-01
  R        0.09500      0.07500      0.40012     9.41051E-07     0.00000E+00     0.00000E+00     7.08949E-07     3.91051E-07     7.08949E-07    -3.91051E-07     1.06133E-01
  R        0.09500      0.12500      0.40000     9.42796E-07     0.00000E+00     0.00000E+00     7.07204E-07     3.92796E-07     7.07204E-07    -3.92796E-07     1.06133E-01
  R        0.09500      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09500      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09500      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09500      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09500      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09500      0.82500      0.40000     9.42804E-07     0.00000E+00     0.00000E+00     7.07196E-07     3.92804E-07     7.07196E-07    -3.92804E-07     1.06134E-01
  R        0.09500      0.87500      0.40000     9.41208E-07     0.00000E+00     0.00000E+00     7.08792E-07     3.91208E-07     7.08792E-07    -3.91208E-07     1.06133E-01
  R        0.09500      0.92500      0.39988     9.08016E-07     0.00000E+00     0.00000E+00     7.41984E-07     3.58016E-07     7.41984E-07    -3.58016E-07     1.06134E-01
  R        0.09500      0.97500      0.39744     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -1.32349E-23     1.10000E-06     0.00000E+00     1.06134E-01
  R        0.09500      1.00000      0.38365     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79094E-09     1.09242E-06    -7.58189E-09     1.06133E-01
  R        0.09528      0.00000      0.41609     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     5.16161E-22     1.10000E-06    -7.41154E-22     1.06134E-01
  R        0.09528      0.02500      0.40257     9.06342E-07     0.00000E+00     0.00000E+00     7.43658E-07     3.56342E-07     7.43658E-07    -3.56342E-07     1.06133E-01
  R        0.09528      0.07500      0.40013     9.41041E-07     0.00000E+00     0.00000E+00     7.08959E-07     3.91041E-07     7.08959E-07    -3.91041E-07     1.06133E-01
  R        0.09528      0.12500      0.40000     9.42796E-07     0.00000E+00     0.00000E+00     7.07204E-07     3.92796E-07     7.07204E-07    -3.92796E-07     1.06133E-01
  R        0.09528      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09528      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09528      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09528      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09528      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06133E-01
  R        0.09528      0.82500      0.40000     9.42804E-07     0.00000E+00     0.00000E+00     7.07196E-07     3.92804E-07     7.07196E-07    -3.92804E-07     1.06133E-01
  R        0.09528      0.87500      0.40000     9.41199E-07     0.00000E+00     0.00000E+00     7.08801E-07     3.91199E-07     7.08801E-07    -3.91199E-07     1.06134E-01
  R        0.09528      0.92500      0.39988     9.07924E-07     0.00000E+00     0.00000E+00     7.42076E-07     3.57924E-07     7.42076E-07    -3.57924E-07     1.06134E-01
  R        0.09528      0.97500      0.39743     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     4.36751E-22     1.10000E-06    -7.94093E-22     1.06134E-01
  R        0.09528      1.00000      0.38364     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79097E-09     1.09242E-06    -7.58194E-09     1.06133E-01
  R        0.09556      0.00000      0.41610     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     1.19114E-22     1.10000E-06    -7.94093E-23     1.06133E-01
  R        0.09556      0.02500      0.40257     9.06246E-07     0.00000E+00     0.00000E+00     7.43754E-07     3.56246E-07     7.43754E-07    -3.56246E-07     1.06134E-01
  R        0.09556      0.07500      0.40013     9.41031E-07     0.00000E+00     0.00000E+00     7.08969E-07     3.91031E-07     7.08969E-07    -3.91031E-07     1.06134E-01
  R        0.09556      0.12500      0.40000     9.42795E-07     0.00000E+00     0.00000E+00     7.07205E-07     3.92795E-07     7.07205E-07    -3.92795E-07     1.06133E-01
  R        0.09556      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06133E-01
  R        0.09556      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09556      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09556      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09556      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09556      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09556      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09556      0.82500      0.40000     9.42803E-07     0.00000E+00     0.00000E+00     7.07197E-07     3.92803E-07     7.07197E-07    -3.92803E-07     1.06134E-01
  R        0.09556      0.87500      0.40000     9.41189E-07     0.00000E+00     0.00000E+00     7.08811E-07     3.91189E-07     7.08811E-07    -3.91189E-07     1.06134E-01
  R        0.09556      0.92500      0.39988     9.07831E-07     0.00000E+00     0.00000E+00     7.42169E-07     3.57831E-07     7.42169E-07    -3.57831E-07     1.06133E-01
  R        0.09556      0.97500      0.39742     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -1.32349E-23     1.10000E-06     3.17637E-22     1.06134E-01
  R        0.09556      1.00000      0.38364     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79100E-09     1.09242E-06    -7.58200E-09     1.06133E-01
  R        0.09583      0.00000      0.41611     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     6.48510E-22     1.10000E-06    -1.19114E-21     1.06134E-01
  R        0.09583      0.02500      0.40258     9.06150E-07     0.00000E+00     0.00000E+00     7.43850E-07     3.56150E-07     7.43850E-07    -3.56150E-07     1.06133E-01
  R        0.09583      0.07500      0.40013     9.41021E-07     0.00000E+00     0.00000E+00     7.08979E-07     3.91021E-07     7.08979E-07    -3.91021E-07     1.06133E-01
  R        0.09583      0.12500      0.40000     9.42795E-07     0.00000E+00     0.00000E+00     7.07205E-07     3.92795E-07     7.07205E-07    -3.92795E-07     1.06134E-01
  R        0.09583      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09583      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09583      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09583      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09583      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09583      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09583      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09583      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09583      0.82500      0.40000     9.42803E-07     0.00000E+00     0.00000E+00     7.07197E-07     3.92803E-07     7.07197E-07    -3.92803E-07     1.06133E-01
  R        0.09583      0.87500      0.40000     9.41180E-07     0.00000E+00     0.00000E+00     7.08820E-07     3.91180E-07     7.08820E-07    -3.91180E-07     1.06134E-01
  R        0.09583      0.92500      0.39988     9.07739E-07     0.00000E+00     0.00000E+00     7.42261E-07     3.57739E-07     7.42261E-07    -3.57739E-07     1.06134E-01
  R        0.09583      0.97500      0.39741     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -3.04402E-22     1.10000E-06     3.97047E-22     1.06133E-01
  R        0.09583      1.00000      0.38363     5.50000E-07     0.00000E+00     0.00000E+00     1.09242E-06     3.79103E-09     1.09242E-06    -7.58205E-09     1.06133E-01
  R        0.09611      0.00000      0.41612     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     8.33798E-22     1.10000E-06    -1.69407E-21     1.06134E-01
  R        0.09611      0.02500      0.40259     9.06054E-07     0.00000E+00     0.00000E+00     7.43946E-07     3.56054E-07     7.43946E-07    -3.56054E-07     1.06134E-01
  R        0.09611      0.07500      0.40013     9.41011E-07     0.00000E+00     0.00000E+00     7.08989E-07     3.91011E-07     7.08989E-07    -3.91011E-07     1.06134E-01
  R        0.09611      0.12500      0.40000     9.42794E-07     0.00000E+00     0.00000E+00     7.07206E-07     3.92794E-07     7.07206E-07    -3.92794E-07     1.06134E-01
  R        0.09611      0.17500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09611      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09611      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.09611      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.09611      0.77500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  R        0.09611      0.82500      0.40000     9.42802E-07     0.00000E+00     0.00000E+00     7.07198E-07     3.92802E-07     7.07198E-07    -3.92802E-07     1.06133E-01
  R        0.09611      0.87500      0.40000     9.41171E-07     0.00000E+00     0.00000E+00     7.08829E-07     3.91171E-07     7.08829E-07    -3.91171E-07     1.06134E-01
