        Time         Position             x_Li            x_BMP           x_TFSI          Flux_Li         Flux_BMP        Flux_TFSI              Phi
       hours               ξ                                                                                                                  Volts
     0.00278   6.66666667E-01  -3.42590496E+18   3.42590496E+18  -8.17684777E+07   5.45455143E+19   4.94653190E+20  -1.12508354E+21  -5.61589847E+31
     0.00278   6.93333333E-01   1.72833092E+18  -1.72833092E+18  -2.28416812E+02   1.79336621E+18  -1.48204519E+18  -2.74830690E+02  -3.00574448E+29
     0.00278   7.20000000E-01  -3.76192295E+18   3.76192295E+18   3.66315846E+08   5.40807978E+19   4.95140439E+20  -1.12515191E+21  -5.61589847E+31
     0.00278   7.46666667E-01   3.91142698E+17  -3.91142698E+17   1.57917927E+02  -1.32184831E+17   4.43505855E+17   2.81491334E+02  -3.00574385E+29
     0.00278   7.73333333E-01  -3.83257884E+18   3.83257884E+18  -3.18206051E+07   5.39752542E+19   4.95245365E+20  -1.12515028E+21  -5.61589847E+31
     0.00278   8.00000000E-01   1.21393975E+18  -1.21393975E+18  -5.72486811E+02   1.14040794E+18  -8.29086914E+17  -8.48201326E+02  -3.00574424E+29
     0.00278   8.26666667E-01  -4.05570744E+18   4.05570744E+18  -7.91305123E+08   5.59173118E+19   5.35970724E+20  -1.24324289E+21  -5.61586578E+31
     0.00278   8.53333333E-01   2.04965206E+18  -2.04965206E+18   4.66170806E+02   2.52211896E+18  -2.21079794E+18   8.69045932E+02  -3.00574517E+29
     0.00278   8.80000000E-01  -4.22279890E+18   4.22279890E+18   1.06649189E+05   5.56399668E+19   5.36377638E+20  -1.24361176E+21  -5.61586576E+31
     0.00278   9.06666667E-01   2.00615759E+18  -2.00615759E+18  -7.71841902E+02   2.44556869E+18  -2.13424767E+18  -1.30985643E+03  -3.00574517E+29
     0.00278   9.33333333E-01  -3.14332416E+18   3.14332416E+18  -2.09757592E+09   3.06810421E+19   3.38663204E+19   2.42359511E+20  -5.61631837E+31
     0.00278   9.60000000E-01   2.83771884E+18  -2.83771884E+18  -6.89437619E+02   3.99781636E+18  -3.68649533E+18  -1.15603510E+03  -3.00574438E+29
     0.00278   9.86666667E-01  -3.59412798E+18   3.59412798E+18  -3.92383757E+04   3.45123862E+19   1.06065046E+20   3.04527331E+19  -5.61629660E+31
     0.00278   1.01333333E+00   1.33555708E+18  -1.33555708E+18  -1.18405590E+03   1.03355049E+18  -7.22229471E+17  -2.13208186E+03  -3.00574438E+29
     0.00278   1.04000000E+00  -3.80051123E+18   3.80051123E+18  -5.13782520E+02   3.59052327E+19   1.52158719E+20  -1.09550472E+20  -5.61623105E+31
     0.00278   1.06666667E+00   5.42072628E+17  -5.42072628E+17  -1.07628386E+02  -6.16897172E+17   9.28218195E+17   1.06887384E+02  -3.00574438E+29
     0.00278   1.09333333E+00  -4.11860501E+18   4.11860501E+18   1.19358498E+04   3.76124216E+19   2.58415147E+20  -4.44210829E+20  -5.61601063E+31
     0.00278   1.12000000E+00  -3.68792208E+17   3.68792208E+17   7.12283876E+01  -2.60865495E+18   2.91997597E+18   4.97987529E+02  -3.00574438E+29
     0.00278   1.14666667E+00  -4.14453357E+18   4.14453357E+18   3.74707840E+04   3.75543416E+19   2.58473227E+20  -4.44210829E+20  -5.61601063E+31
     0.00278   1.17333333E+00   1.16962438E+18  -1.16962438E+18  -3.52310171E+02   9.19447094E+17  -6.08126070E+17  -4.73327566E+02  -3.00574438E+29
     0.00278   1.20000000E+00  -4.37312513E+18   4.37312513E+18   5.36948959E+08   3.70179136E+19   2.59009657E+20  -4.44210828E+20  -5.61601063E+31
     0.00278   1.22666667E+00   1.54217417E+15  -1.54217417E+15  -5.80026014E+02  -1.88395020E+18   2.19527122E+18  -1.01984559E+03  -3.00574343E+29
     0.00278   1.25333333E+00  -3.06139736E+18   3.06139736E+18   1.07670786E+04   2.97104779E+19   1.32584806E+20  -1.20431154E+20  -5.61604578E+31
     0.00278   1.28000000E+00  -9.79993809E+18   9.79993809E+18  -1.43812747E+03  -2.64529941E+19   2.67643151E+19  -3.17081992E+03  -3.00574347E+29
     0.00278   1.30666667E+00  -2.87050751E+17   2.87050751E+17   2.11400608E+05   3.68128052E+19   1.25482479E+20  -1.20431154E+20  -5.61604578E+31
     0.00278   1.33333333E+00  -4.68457822E+18   4.68457822E+18  -3.94036117E+03  -1.30848536E+19   1.33961746E+19  -9.70999064E+03  -3.00574347E+29
     0.00278   1.36000000E+00   2.18465942E+18  -2.18465942E+18   1.86225453E+05   4.34021701E+19   1.18866787E+20  -1.20365716E+20  -5.61604580E+31
     0.00278   1.38666667E+00  -5.34966486E+18   5.34966486E+18  -3.11796274E+04  -1.48938893E+19   1.52052103E+19  -8.38007948E+04  -3.00574348E+29
     0.00278   1.41333333E+00   2.24792050E+18  -2.24792053E+18   2.34024636E+10   3.75947430E+19   6.19744933E+19   6.70219415E+18  -5.61605753E+31
     0.00278   1.44000000E+00  -1.26617763E+19   1.26617763E+19  -1.32985162E+05  -3.55627909E+19   3.58741119E+19  -3.71571105E+05  -3.00590186E+29
     0.00278   1.46666667E+00   8.86024276E+18  -8.86024276E+18   4.60782989E+02   5.66381726E+19   4.29305487E+19   6.70305647E+18  -5.61605753E+31
     0.00278   1.49333333E+00   1.06413727E+18  -1.06413727E+18  -1.38276850E+03   4.69988879E+18  -4.38856779E+18   1.44625816E+04  -3.00590186E+29
     0.00278   1.52000000E+00   8.81671771E+18  -8.81671771E+18   1.46723417E+04   5.65081778E+19   4.30605435E+19   6.70305665E+18  -5.61605753E+31
     0.00278   1.54666667E+00   8.33761454E+18  -8.33761454E+18  -6.62288350E+03   2.68112597E+19  -2.64999387E+19  -1.46736796E+03  -3.00590186E+29
     0.00278   1.57333333E+00   9.49904722E+18  -9.49904722E+18   1.13618413E+03   4.94132028E+19   4.06773026E+19  -1.49112482E+20  -5.61589790E+31
     0.00278   1.60000000E+00  -1.22037088E+18   1.22037088E+18   3.53725383E+03  -3.26453443E+18   3.57585542E+18   3.05031975E+04  -3.00590186E+29
     0.00278   1.62666667E+00   1.02272569E+19  -1.02272569E+19   4.64637635E+03   5.18357010E+19   3.89853451E+19  -1.49910970E+20  -5.61589857E+31
     0.00278   1.65333333E+00   4.13243676E+18  -4.13243676E+18   6.76410768E+03   1.41499331E+19  -1.38386121E+19   4.10012287E+04  -3.00590186E+29
     0.00278   1.68000000E+00   1.05829933E+19  -1.05829933E+19   3.99706490E+03   5.27017371E+19   3.52058715E+19  -1.46013875E+20  -5.61589658E+31
     0.00278   1.70666667E+00  -8.52248256E+18   8.52248256E+18  -1.99320020E+03  -2.83705958E+19   2.86819168E+19   1.15766742E+04  -3.00590186E+29
     0.00278   1.73333333E+00   1.27742723E+19  -1.27742723E+19  -7.73757389E+03   6.01586833E+19   2.76807320E+19  -1.46338191E+20  -5.61589611E+31
     0.00278   1.76000000E+00  -1.20391902E+19   1.20391902E+19  -2.14616228E+03  -4.05618491E+19   4.08731701E+19   1.10464057E+04  -3.00590186E+29
     0.00278   1.78666667E+00   7.22535281E+18  -7.22535281E+18   2.64388657E+04   4.06750576E+19   4.73377515E+19  -1.45671780E+20  -5.61589714E+31
     0.00278   1.81333333E+00  -1.29542808E+19   1.29542808E+19   4.69452628E+02  -4.38317727E+19   4.41430937E+19   2.03928696E+04  -3.00590186E+29
     0.00278   1.84000000E+00   5.50140945E+18  -5.50140945E+18  -4.86143437E+03   3.44682223E+19   5.37376378E+19  -1.45139103E+20  -5.61589805E+31
     0.00278   1.86666667E+00  -1.74098526E+19   1.74098526E+19  -1.30294483E+04  -6.02282768E+19   6.05395978E+19  -2.92830859E+04  -3.00590186E+29
     0.00278   1.89333333E+00   1.16642989E+19  -1.16642989E+19  -4.55368572E+03   5.74763409E+19   3.07295057E+19  -1.45139089E+20  -5.61589805E+31
     0.00278   1.92000000E+00   3.13476520E+18  -3.13476520E+18   2.26097950E+02   1.75673425E+19  -1.72560215E+19   2.09112493E+04  -3.00590186E+29
     0.00278   1.94666667E+00   1.35836473E+19  -1.35836473E+19  -4.36612079E+04   6.48466381E+19   2.33592068E+19  -1.45139091E+20  -5.61589805E+31
     0.00278   1.97333333E+00  -1.22631014E+19   1.22631014E+19  -6.67993127E+03  -4.23816849E+19   4.26930059E+19  -5.97622443E+03  -3.00590184E+29
     0.00278   2.00000000E+00   1.34724996E+19  -1.34724996E+19  -3.05321498E+03   6.43986379E+19   2.37854556E+19  -1.45368185E+20  -5.61589779E+31
     0.00278   2.02666667E+00   3.04971708E+19  -3.04971708E+19   1.09000165E+03   1.28659404E+20  -1.28348083E+20   2.51035072E+04  -3.00608374E+29
     0.00278   2.05333333E+00   1.36746060E+17  -1.36746060E+17  -5.39310662E+03   1.03443838E+19   7.78397097E+19  -1.45368185E+20  -5.61589779E+31
     0.00278   2.08000000E+00   2.12639743E+19  -2.12639743E+19   6.25355888E+03   9.07417437E+19  -9.04304227E+19   4.63085156E+04  -3.00608366E+29
     0.00278   2.10666667E+00  -3.58358318E+18   3.58358318E+18  -7.45575112E+02  -5.13218587E+18   9.33162796E+19  -1.45368185E+20  -5.61589779E+31
     0.00278   2.13333333E+00  -2.62196375E+18   2.62196375E+18   2.12683609E+04  -9.89767475E+18   1.02089959E+19   1.09570882E+05  -3.00528669E+29
     0.00278   2.16000000E+00  -3.33816595E+18   3.33816595E+18  -7.83471946E+09  -4.08507236E+18   9.22691661E+19  -1.45368185E+20  -5.61589779E+31
     0.00278   2.18666667E+00   1.14875233E+19  -1.14875233E+19   5.37409769E+03   5.10552954E+19  -5.07439770E+19   4.09076624E+04  -3.02072207E+29
     0.00278   2.21333333E+00  -9.20282866E+18   9.20282866E+18  -4.61588800E+04  -2.97331975E+19   1.17917290E+20  -1.45368183E+20  -5.61589779E+31
     0.00278   2.24000000E+00  -1.16478078E+19   1.16478078E+19  -4.34222918E+03  -5.13571316E+19   5.16684445E+19  -2.10328209E+03  -3.05156018E+29
     0.00278   2.26666667E+00   5.22380896E+18  -5.22380896E+18  -1.51322386E+05   3.48981390E+19   5.32859534E+19  -1.45368183E+20  -5.61589779E+31
     0.00278   2.29333333E+00   2.37544119E+18  -2.37544119E+18  -1.06265631E+05   1.22149305E+19  -1.19036176E+19  -4.64156035E+05  -3.05156015E+29
     0.00278   2.32000000E+00   3.85837102E+18  -3.85837091E+18   2.08048370E+12   2.86353291E+19   5.95487550E+19  -1.45368163E+20  -5.61589779E+31
     0.00278   2.34666667E+00   1.17507479E+20  -1.17507479E+20   5.89169607E+03   5.46427590E+20  -5.46116277E+20   5.62539603E+04  -3.04676083E+29
     0.00278   2.37333333E+00   1.60590053E+19  -1.60590053E+19   1.32176013E+03   8.58969725E+19   2.28711108E+18  -1.45368173E+20  -5.61589779E+31
     0.00278   2.40000000E+00   9.86826483E+18  -9.86826483E+18  -2.47732426E+04   3.55001296E+19  -3.51888144E+19  -8.93022808E+04  -3.03842995E+29
     0.00278   2.42666667E+00   2.31704681E+18  -2.31704627E+18   8.04709278E+11   1.99355719E+19   6.82485142E+19  -1.45368169E+20  -5.61589779E+31
     0.00278   2.45333333E+00   8.83468531E+19  -8.83468531E+19   1.31344110E+05   4.16383456E+20  -4.16072068E+20   6.68387404E+05  -2.62760179E+29
     0.00278   2.48000000E+00  -6.28979127E+19   6.28979171E+19   2.42180079E+12  -3.00052496E+20   3.88236601E+20  -1.45368161E+20  -5.61589779E+31
     0.00278   2.50666667E+00  -2.19286840E+20   2.19286840E+20  -1.86030387E+05  -1.10947600E+21   1.10978785E+21  -9.05789251E+05  -1.61177534E+27
     0.00278   2.53333333E+00   4.98109649E+19  -4.98109648E+19   8.62548895E+04   2.64994678E+20  -1.76810600E+20  -1.45368144E+20  -5.61589779E+31
     0.00278   2.56000000E+00  -6.22838653E+19   6.22838653E+19  -1.60822241E+05  -3.13994253E+20   3.14306104E+20  -7.78067975E+05  -6.88164504E+26
     0.00278   2.58666667E+00   4.61674468E+18  -4.61674468E+18   1.31765132E+03   3.36002704E+19   5.45838072E+19  -1.45368144E+20  -5.61589779E+31
     0.00278   2.61333333E+00  -1.39661309E+19   1.39661309E+19   2.88128272E+04  -6.40305066E+19   6.43423580E+19   2.02977443E+05  -6.88162969E+26
     0.00278   2.64000000E+00   7.53047858E+18  -7.53047858E+18  -4.76434874E+03   4.88293853E+19   3.93546830E+19  -1.45368130E+20  -5.61589779E+31
     0.00278   2.66666667E+00   7.04198667E+18  -7.04198667E+18  -2.90702727E+03   4.68923544E+19  -4.65805030E+19   3.54966109E+04  -6.88163010E+26
     0.00278   2.69333333E+00   1.43220955E+18  -1.43220955E+18  -3.41840428E+03   1.63052841E+19   7.18787862E+19  -1.45368133E+20  -5.61589779E+31
     0.00278   2.72000000E+00   1.35499542E+19  -1.35499542E+19   1.69835712E+04   8.19486060E+19  -8.16367546E+19   1.42640635E+05  -6.88162989E+26
     0.00278   2.74666667E+00   1.24404261E+19  -1.24404261E+19   6.38315252E+03   7.61899821E+19   1.19940884E+19  -1.45368133E+20  -5.61589779E+31
     0.00278   2.77333333E+00   3.22038477E+18  -3.22038477E+18  -6.08705508E+03   2.52048335E+19  -2.48929821E+19   1.59059938E+04  -6.56789323E+26
     0.00278   2.80000000E+00   7.94389729E+18  -7.94389729E+18   4.27924005E+03   5.12492356E+19   3.69348346E+19  -1.45368133E+20  -5.61589779E+31
     0.00278   2.82666667E+00   3.11495556E+19  -3.11495556E+19   8.22818920E+03   1.81608190E+20  -1.81296339E+20   9.60713618E+04  -6.56786739E+26
     0.00278   2.85333333E+00  -1.69572813E+19   1.69572813E+19  -3.21239974E+04  -8.95254273E+19   1.77709498E+20  -1.45368133E+20  -5.61589779E+31
     0.00278   2.88000000E+00   1.38758444E+19  -1.38758444E+19   9.42747697E+04   8.30328784E+19  -8.27210270E+19   5.87110514E+05  -6.56786687E+26
     0.00278   2.90666667E+00  -3.17601837E+19   3.17601839E+19  -2.09804439E+10  -1.74790145E+20   2.62974217E+20  -1.45368134E+20  -5.61589779E+31
     0.00278   2.93333333E+00  -3.08777421E+18   3.08777421E+18   2.28587092E+04  -1.55823014E+19   1.58941531E+19   1.71945150E+05  -4.88694180E+26
     0.00278   2.96000000E+00  -3.11111461E+19   3.11111461E+19  -4.38864487E+04  -1.70982485E+20   2.59166325E+20  -1.45367775E+20  -5.61589779E+31
     0.00278   2.98666667E+00  -4.06647738E+19   4.06647738E+19  -2.89049890E+05  -2.38038139E+20   2.38349991E+20  -1.67455376E+06  -4.88692466E+26
     0.00278   3.01333333E+00  -6.13145328E+19   6.13145328E+19   4.15389284E+04  -3.51397382E+20   4.39581221E+20  -1.45367775E+20  -5.61589779E+31
     0.00278   3.04000000E+00  -1.76546027E+19   1.76546027E+19  -1.47107475E+05  -9.93635078E+19   9.96753595E+19  -8.19114137E+05  -4.88692119E+26
     0.00278   3.06666667E+00  -6.71135870E+19   6.71135870E+19   4.50123595E+11  -3.86655631E+20   4.74839471E+20  -1.45367774E+20  -5.61589779E+31
     0.00278   3.09333333E+00   4.45072458E+19  -4.45072458E+19  -3.44471858E+04   2.81895824E+20  -2.81583972E+20  -1.28131029E+05  -4.47398657E+26
     0.00278   3.12000000E+00  -1.32705389E+19   1.32705389E+19  -3.89737311E+03  -5.35466407E+19   1.41730480E+20  -1.45367777E+20  -5.61589779E+31
     0.00278   3.14666667E+00   6.79867896E+19  -6.79867896E+19  -1.05287175E+04   4.28408183E+20  -4.28096332E+20   2.11202106E+04  -4.95501776E+26
     0.00278   3.17333333E+00   1.83488179E+19  -1.83488179E+19   7.00183287E+02   1.45444512E+20  -5.72606723E+19  -1.45367777E+20  -5.61589779E+31
     0.00278   3.20000000E+00   5.62391633E+19  -5.62391633E+19   4.00343209E+03   3.53849915E+20  -3.53538063E+20   1.13350920E+05  -4.95526142E+26
     0.00278   3.22666667E+00   5.42279166E+18  -5.42279166E+18   1.14502170E+04   6.27179436E+19   2.54659016E+19  -1.45367785E+20  -5.61589779E+31
     0.00278   3.25333333E+00   3.95552304E+19  -3.95552304E+19   7.47544476E+03   2.46182935E+20  -2.45871083E+20   1.35756975E+05  -4.95496882E+26
     0.00278   3.28000000E+00  -2.45062171E+19   2.45062171E+19   2.72373084E+03  -1.32020141E+20   2.20204123E+20  -1.45367993E+20  -5.61589779E+31
     0.00278   3.30666667E+00  -1.01743722E+19   1.01743722E+19   3.32049691E+03  -8.00432582E+19   8.03551100E+19   1.08500517E+05  -4.95495920E+26
     0.00278   3.33333333E+00  -5.25896782E+19   5.25896782E+19  -2.74501591E+11  -3.17745430E+20   4.05929412E+20  -1.45367994E+20  -5.61589779E+31
     0.00278   3.36000000E+00  -1.27152209E+19   1.27152209E+19  -1.42241501E+04  -9.69822487E+19   9.72941004E+19  -8.46379516E+03  -4.80535972E+26
     0.00278   3.38666667E+00  -5.51752795E+19   5.51752795E+19   9.86462232E+03  -3.35120653E+20   4.23304710E+20  -1.45368112E+20  -5.61589779E+31
     0.00278   3.41333333E+00  -2.30856117E+19   2.30856117E+19   5.84945766E+04  -1.67224400E+20   1.67536254E+20   4.84084370E+05   3.79081499E+26
     0.00278   3.44000000E+00  -4.33456194E+19   4.33456194E+19  -2.30926206E+04  -2.54363509E+20   3.42547560E+20  -1.45368102E+20  -5.61589779E+31
     0.00278   3.46666667E+00  -4.67234578E+19   4.67234578E+19   1.27404166E+05  -3.29852782E+20   3.30164635E+20   9.58182346E+05   3.79085628E+26
     0.00278   3.49333333E+00  -3.23675957E+18   3.23675957E+18   4.24919178E+03   2.37245899E+19   6.44594768E+19  -1.45368133E+20  -5.61589779E+31
     0.00278   3.52000000E+00  -4.26180930E+19   4.26180930E+19  -5.06623849E+03  -3.01169966E+20   3.01481819E+20   3.26557857E+04   3.79105620E+26
     0.00278   3.54666667E+00   1.24732643E+19  -1.24732643E+19   3.59319997E+03   1.28480124E+20  -6.15932159E+19  -1.10595382E+20  -5.61589275E+31
     0.00278   3.57333333E+00  -5.48832465E+19   5.48832465E+19  -1.55619370E+03  -3.88170789E+20   3.88482642E+20   5.75537034E+04   3.79134146E+26
     0.00278   3.60000000E+00  -1.33600789E+18   1.33600741E+18  -3.05093935E+11   2.97898569E+19   3.70970396E+19  -1.10595381E+20  -5.61589275E+31
     0.00278   3.62666667E+00  -2.36874115E+19   2.36874115E+19  -1.11097800E+04  -1.63560772E+20   1.63872625E+20  -1.12321062E+04  -6.05382941E+23
     0.00278   3.65333333E+00   7.63014409E+18  -7.63014409E+18  -2.00109071E+04   9.48244628E+19  -2.79371859E+19  -1.10596002E+20  -5.61589275E+31
     0.00278   3.68000000E+00  -3.00720457E+19   3.00720457E+19  -2.58484379E+04  -2.10211165E+20   2.10523018E+20  -1.18922567E+05  -6.05312036E+23
     0.00278   3.70666667E+00   1.03253126E+19  -1.03253126E+19  -6.14099397E+03   9.30275009E+19  -9.27156448E+19   2.10678865E+12  -5.61587829E+31
     0.00278   3.73333333E+00  -1.12754619E+19   1.12754619E+19   1.14119614E+04  -7.08658243E+19   7.11776769E+19   1.57301194E+05  -6.07379801E+23
     0.00278   3.76000000E+00  -4.62268414E+18   4.62268414E+18  -3.12147365E+04  -1.85842081E+19   1.88960642E+19   2.10692564E+12  -5.61587829E+31
     0.00278   3.78666667E+00  -1.10868874E+19   1.10868874E+19  -3.21470504E+04  -6.94477440E+19   6.97595966E+19  -1.70262575E+05  -1.75881058E+22
     0.00278   3.81333333E+00  -9.14676624E+18   9.14676624E+18  -8.34674754E+04  -5.28465899E+19   5.31584460E+19   2.08386193E+12  -5.61587829E+31
     0.00278   3.84000000E+00  -1.19468589E+19   1.19468589E+19  -1.37565964E+04  -7.60064602E+19   7.63183128E+19  -3.00047121E+04   2.28739627E+21
     0.00278   3.86666667E+00  -2.28887266E+15   2.28887267E+15  -1.85833332E+03   1.73829856E+19  -1.70711330E+19  -2.37182910E+08  -5.61587829E+31
     0.00278   3.89333333E+00  -1.37920160E+19   1.37920160E+19  -4.08607158E+03  -9.02756750E+19   9.05875276E+19   4.47806795E+04  -2.86500994E+20
     0.00278   3.92000000E+00  -3.67343321E+18   3.67343321E+18   1.04092036E+04  -1.12029916E+19   1.15148442E+19  -3.59367006E+08  -5.61587829E+31
     0.00278   3.94666667E+00  -1.22806852E+19   1.22806852E+19  -1.60858177E+04  -7.84268411E+19   7.87386937E+19  -4.92973303E+04  -3.03794816E+20
     0.00278   3.97333333E+00  -1.43884831E+19   1.43884831E+19   1.00817838E+03  -9.57804518E+19   9.60923044E+19   3.93216000E+05  -5.61587829E+31
     0.00278   4.00000000E+00   1.00000000E-01   4.00000000E-01   5.00000000E-01   1.91636702E+19  -1.88518176E+19   7.85352746E+04   0.00000000E+00
     0.00556   0.00000000E+00   1.00000000E-02   1.83625553E+19  -2.21937351E+19   6.23576444E+37   0.00000000E+00   0.00000000E+00   4.52105064E+50
     0.00556   2.66666667E-02   3.40974253E+36   1.22757232E+38   1.12251619E+38   6.28115704E+55  -2.02614283E+56  -1.44978979E+36   2.16460434E+51
     0.00556   5.33333333E-02   1.09720104E+19  -1.09720104E+19   1.84707517E+04   6.26113585E+37  -1.56451017E+18   1.18366587E+18   7.30210219E+51
     0.00556   8.00000000E-02  -1.70437570E+37   1.70437570E+37  -3.81396104E+22  -1.12815242E+56   1.68018999E+56   6.99500362E+36   2.16460434E+51
     0.00556   1.06666667E-01   4.82337246E+17   6.40144284E+18  -6.42936868E+17   6.26113585E+37   1.21524235E+18   1.08079597E+18   1.25331571E+52
     0.00556   1.33333333E-01  -6.53484808E+37   6.53484808E+37  -4.67881739E+23  -4.86132134E+55   8.11297615E+55   3.47074967E+36   1.06253385E+51
     0.00556   1.60000000E-01   1.06324702E+18  -7.03327376E+17   6.64793207E+16   6.26113585E+37  -6.79363043E+17   1.26997362E+18   8.43545290E+50
     0.00556   1.86666667E-01   6.27564119E+36  -6.27564119E+36  -1.14583643E+22  -4.07862807E+55   6.80689760E+55   2.65765580E+36   8.86895008E+50
     0.00556   2.13333333E-01  -2.90034024E+17  -3.21100940E+18   4.86246877E+18   6.26113585E+37  -1.61556433E+18   3.06047635E+18   4.39340857E+51
     0.00556   2.40000000E-01  -3.79378009E+36   3.79378009E+36  -2.47884638E+22   9.75556970E+54  -1.32285522E+55  -3.76362960E+36   4.37695153E+50
     0.00556   2.66666667E-01  -9.95837617E+17  -9.93821448E+17  -8.28000698E+17   6.26113585E+37  -5.51314115E+17   3.29051006E+17   2.56124334E+51
     0.00556   2.93333333E-01   6.09064626E+36  -6.09064626E+36  -1.20316616E+22   4.06650790E+54  -5.14625661E+54  -2.79736631E+36   3.12369022E+50
     0.00556   3.20000000E-01  -9.45346569E+16  -2.59592960E+18   2.16330513E+18   6.26113585E+37  -1.49121757E+18   2.08395043E+18   3.82764182E+50
     0.00556   3.46666667E-01  -3.98104445E+36   3.98104445E+36   2.01671239E+21  -6.93654865E+53   6.27942756E+53  -2.09599571E+36   1.73050117E+50
     0.00556   3.73333333E-01  -3.92596283E+13   4.06742941E+13   4.83464198E+12   6.26113585E+37   3.08655159E+17   5.84062220E+17   4.09139449E+50
     0.00556   4.00000000E-01   1.74248844E+37  -1.74248844E+37  -7.88334223E+20  -6.93607951E+53   6.27890685E+53  -2.09597705E+36   1.73041996E+50
     0.00556   4.26666667E-01   8.12075819E+18  -8.27211970E+18  -4.46383711E+17   6.26113585E+37  -6.30907314E+18   2.26951384E+17   8.11216961E+50
     0.00556   4.53333333E-01  -4.33593266E+34   4.33593266E+34   2.07150840E+21   3.00059409E+51  -2.10891478E+51  -1.53719025E+36  -4.53006436E+49
     0.00556   4.80000000E-01   2.74028941E+19  -2.74028941E+19  -1.97385501E+03   6.26113585E+37  -2.36543086E+19   6.31672615E+17   8.11087166E+50
     0.00556   5.06666667E-01  -1.19901241E+35   1.19901241E+35   1.09378827E+21   3.00059409E+51  -2.10891478E+51  -1.53719025E+36  -4.53006436E+49
     0.00556   5.33333333E-01   2.87347188E+18  -2.87347188E+18  -3.63183906E+02   6.26113585E+37   1.20217259E+18   6.31672615E+17   8.07712348E+50
     0.00556   5.60000000E-01   5.45414974E+41  -5.45414974E+41  -2.91823326E+28   3.00059409E+51  -2.10891478E+51  -1.53719028E+36  -4.53006436E+49
     0.00556   5.86666667E-01   1.47079129E+21  -1.47079129E+21  -1.03063254E+05   6.26113585E+37  -1.64286578E+21   6.31672615E+17   8.08725112E+50
     0.00556   6.13333333E-01  -1.59977332E+40   1.59977332E+40  -2.74231101E+29   3.00059408E+51  -2.10891477E+51  -1.53719057E+36  -4.53006436E+49
     0.00556   6.40000000E-01   9.41781629E+19  -9.41774794E+19   8.11950135E+13   6.26113585E+37   4.57804906E+19   6.31772214E+17   8.09268075E+50
     0.00556   6.66666667E-01   2.93079540E+38  -2.93079318E+38   3.51460477E+31   3.08297962E+51  -2.18176824E+51  -1.53714902E+36  -4.52993771E+49
     0.00556   6.93333333E-01   6.73518197E+20  -6.73515558E+20  -7.48708381E+14   6.26113583E+37  -7.26670281E+20   6.30665678E+17   8.09816888E+50
     0.00556   7.20000000E-01  -7.20026641E+38   7.20026623E+38   1.66209234E+30   2.80535036E+50   3.35524216E+50  -1.53713484E+36  -4.53130763E+49
     0.00556   7.46666667E-01   6.32429868E+19  -6.32446037E+19  -7.39055867E+14   6.26113583E+37   1.52119893E+20   6.30679577E+17   8.10192041E+50
     0.00556   7.73333333E-01   1.18732493E+38  -1.18732090E+38  -7.39466531E+29   2.83417093E+50   3.33762346E+50  -1.53713290E+36  -4.53151554E+49
     0.00556   8.00000000E-01   3.95745890E+21  -3.95746093E+21   7.30543400E+14   6.26113583E+37  -5.87093470E+21   6.32952558E+17   8.10567887E+50
     0.00556   8.26666667E-01   9.37928967E+38  -9.37929071E+38   1.69811539E+30   2.81360491E+50   3.35729322E+50  -1.53712845E+36  -4.53153522E+49
     0.00556   8.53333333E-01   3.56143577E+21  -3.56143575E+21  -3.05974982E+13   6.26113583E+37  -5.21617307E+21   6.31694138E+17   8.10943658E+50
     0.00556   8.80000000E-01   9.78725411E+36  -9.78723885E+36   4.59922203E+33   2.81390232E+50   3.35702682E+50  -1.52928200E+36  -4.53153554E+49
     0.00556   9.06666667E-01   8.32730443E+20  -8.32730443E+20   1.81795121E+06   6.26113583E+37  -4.13651719E+20   6.31747990E+17   8.11319452E+50
     0.00556   9.33333333E-01   1.32603398E+41  -1.32603339E+41   1.18636942E+35   2.81390232E+50   3.35702682E+50  -1.32249360E+36  -4.53153554E+49
     0.00556   9.60000000E-01   1.23161767E+24  -1.23161767E+24   1.89294223E+09   6.81041066E+36  -2.29785430E+24   1.24368608E+18   1.96369318E+49
     0.00556   9.86666667E-01  -8.03413840E+38   7.99850153E+38   1.32310526E+37   2.81390248E+50   3.35702668E+50   2.38533444E+37  -4.53153554E+49
     0.00556   1.01333333E+00  -6.62252519E+21   6.63457476E+21   1.96926839E+18   6.81041066E+36   1.45630137E+23   5.12970903E+18   2.00127262E+49
     0.00556   1.04000000E+00  -6.03747060E+36   6.01852308E+36  -1.22505859E+34   3.76941696E+50   2.45798112E+50  -2.98674302E+36  -4.53179649E+49
     0.00556   1.06666667E+00  -3.65110887E+23   3.65110887E+23  -1.74650789E+07   6.81041066E+36   8.91260867E+23   1.03363078E+18   2.03919595E+49
     0.00556   1.09333333E+00  -1.65861317E+36   1.65077636E+36  -1.29980667E+33   3.76941907E+50   2.45798342E+50  -2.96338131E+36  -4.53179668E+49
     0.00556   1.12000000E+00  -9.68168264E+21   9.68168264E+21  -1.84587834E+09   6.81041066E+36   1.14055673E+23   1.03363078E+18   2.07711930E+49
     0.00556   1.14666667E+00   1.60668527E+35  -1.85589327E+35   3.16697141E+34   3.76941907E+50   2.45798342E+50  -2.88952958E+36  -4.53179668E+49
