State         Time     Position         c_LiPF6            Φ_2
  CDR        hours           um          mol/mL               V
  D        0.00472      0.62500    1.00000E-003    1.03237E-002
  D        0.00472      0.67500    1.00000E-003    9.05943E-003
  D        0.00472      0.72500    1.00000E-003    7.79518E-003
  D        0.00472      0.77500    1.00000E-003    6.53093E-003
  D        0.00472      0.82500    1.00000E-003    5.26667E-003
  D        0.00472      0.87500    1.00000E-003    4.00242E-003
  D        0.00472      0.92500    9.99978E-004    2.73785E-003
  D        0.00472      0.97500    9.97821E-004    1.44248E-003
  D        0.00472      1.00000    9.41769E-004    0.00000E+000
  D        0.00500      0.00000    1.06138E-003    2.69562E-002
  D        0.00500      0.02500    1.00231E-003    2.55271E-002
  D        0.00500      0.07500    1.00002E-003    2.42326E-002
  D        0.00500      0.12500    1.00000E-003    2.29681E-002
  D        0.00500      0.17500    1.00000E-003    2.17038E-002
  D        0.00500      0.22500    1.00000E-003    2.04395E-002
  D        0.00500      0.27500    1.00000E-003    1.91753E-002
  D        0.00500      0.32500    1.00000E-003    1.79110E-002
  D        0.00500      0.37500    1.00000E-003    1.66468E-002
  D        0.00500      0.42500    1.00000E-003    1.53825E-002
  D        0.00500      0.47500    1.00000E-003    1.41183E-002
  D        0.00500      0.52500    1.00000E-003    1.28540E-002
  D        0.00500      0.57500    1.00000E-003    1.15898E-002
  D        0.00500      0.62500    1.00000E-003    1.03255E-002
  D        0.00500      0.67500    1.00000E-003    9.06129E-003
  D        0.00500      0.72500    1.00000E-003    7.79704E-003
  D        0.00500      0.77500    1.00000E-003    6.53279E-003
  D        0.00500      0.82500    1.00000E-003    5.26854E-003
  D        0.00500      0.87500    1.00000E-003    4.00429E-003
  D        0.00500      0.92500    9.99975E-004    2.73968E-003
  D        0.00500      0.97500    9.97695E-004    1.44251E-003
  D        0.00500      1.00000    9.41648E-004    0.00000E+000
  D        0.00528      0.00000    1.06151E-003    2.69597E-002
  D        0.00528      0.02500    1.00243E-003    2.55307E-002
  D        0.00528      0.07500    1.00003E-003    2.42345E-002
  D        0.00528      0.12500    1.00000E-003    2.29699E-002
  D        0.00528      0.17500    1.00000E-003    2.17057E-002
  D        0.00528      0.22500    1.00000E-003    2.04414E-002
  D        0.00528      0.27500    1.00000E-003    1.91772E-002
  D        0.00528      0.32500    1.00000E-003    1.79129E-002
  D        0.00528      0.37500    1.00000E-003    1.66487E-002
  D        0.00528      0.42500    1.00000E-003    1.53844E-002
  D        0.00528      0.47500    1.00000E-003    1.41202E-002
  D        0.00528      0.52500    1.00000E-003    1.28559E-002
  D        0.00528      0.57500    1.00000E-003    1.15917E-002
  D        0.00528      0.62500    1.00000E-003    1.03274E-002
  D        0.00528      0.67500    1.00000E-003    9.06315E-003
  D        0.00528      0.72500    1.00000E-003    7.79890E-003
  D        0.00528      0.77500    1.00000E-003    6.53465E-003
  D        0.00528      0.82500    1.00000E-003    5.27040E-003
  D        0.00528      0.87500    1.00000E-003    4.00615E-003
  D        0.00528      0.92500    9.99972E-004    2.74150E-003
  D        0.00528      0.97500    9.97568E-004    1.44254E-003
  D        0.00528      1.00000    9.41527E-004    0.00000E+000
  D        0.00556      0.00000    1.06164E-003    2.69633E-002
  D        0.00556      0.02500    1.00256E-003    2.55342E-002
  D        0.00556      0.07500    1.00003E-003    2.42364E-002
  D        0.00556      0.12500    1.00000E-003    2.29718E-002
  D        0.00556      0.17500    1.00000E-003    2.17075E-002
  D        0.00556      0.22500    1.00000E-003    2.04433E-002
  D        0.00556      0.27500    1.00000E-003    1.91790E-002
