State         Time     Position         c_LiPF6        velocity         Density        ω_LiPF6
  CDR        hours           um          mol/mL            cm/s            g/mL               -
  D        0.04222      0.82500     9.99996E-04     3.07659E-07     1.47395E+00     1.03059E-01
  D        0.04222      0.87500     9.99904E-04     3.13020E-07     1.47394E+00     1.03051E-01
  D        0.04222      0.92500     9.98403E-04     3.72205E-07     1.47380E+00     1.02905E-01
  D        0.04222      0.97500     9.81352E-04     7.22252E-07     1.47225E+00     1.01255E-01
  D        0.04222      1.00000     9.27415E-04     7.24665E-07     1.46733E+00     9.60104E-02
  D        0.04250      0.00000     1.07539E-03     7.18069E-07     1.48083E+00     1.10314E-01
  D        0.04250      0.02500     1.01876E-03     3.71762E-07     1.47566E+00     1.04872E-01
  D        0.04250      0.07500     1.00161E-03     3.13065E-07     1.47410E+00     1.03216E-01
  D        0.04250      0.12500     1.00010E-03     3.07667E-07     1.47396E+00     1.03069E-01
  D        0.04250      0.17500     1.00000E-03     3.07328E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.77500     1.00000E-03     3.07328E-07     1.47395E+00     1.03060E-01
  D        0.04250      0.82500     9.99995E-04     3.07665E-07     1.47395E+00     1.03059E-01
  D        0.04250      0.87500     9.99902E-04     3.13086E-07     1.47394E+00     1.03050E-01
  D        0.04250      0.92500     9.98384E-04     3.72561E-07     1.47380E+00     1.02904E-01
  D        0.04250      0.97500     9.81239E-04     7.22257E-07     1.47224E+00     1.01244E-01
  D        0.04250      1.00000     9.27305E-04     7.24670E-07     1.46732E+00     9.59997E-02
  D        0.04278      0.00000     1.07550E-03     7.18064E-07     1.48084E+00     1.10326E-01
  D        0.04278      0.02500     1.01888E-03     3.72109E-07     1.47567E+00     1.04883E-01
  D        0.04278      0.07500     1.00163E-03     3.13131E-07     1.47410E+00     1.03218E-01
  D        0.04278      0.12500     1.00010E-03     3.07673E-07     1.47396E+00     1.03069E-01
  D        0.04278      0.17500     1.00000E-03     3.07329E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.77500     1.00000E-03     3.07328E-07     1.47395E+00     1.03060E-01
  D        0.04278      0.82500     9.99995E-04     3.07672E-07     1.47395E+00     1.03059E-01
  D        0.04278      0.87500     9.99901E-04     3.13153E-07     1.47394E+00     1.03050E-01
  D        0.04278      0.92500     9.98364E-04     3.72917E-07     1.47380E+00     1.02902E-01
  D        0.04278      0.97500     9.81126E-04     7.22262E-07     1.47223E+00     1.01233E-01
  D        0.04278      1.00000     9.27196E-04     7.24675E-07     1.46731E+00     9.59890E-02
  D        0.04306      0.00000     1.07562E-03     7.18059E-07     1.48085E+00     1.10337E-01
  D        0.04306      0.02500     1.01899E-03     3.72456E-07     1.47568E+00     1.04894E-01
  D        0.04306      0.07500     1.00165E-03     3.13197E-07     1.47410E+00     1.03219E-01
  D        0.04306      0.12500     1.00010E-03     3.07679E-07     1.47396E+00     1.03070E-01
  D        0.04306      0.17500     1.00000E-03     3.07329E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.77500     1.00000E-03     3.07329E-07     1.47395E+00     1.03060E-01
  D        0.04306      0.82500     9.99995E-04     3.07678E-07     1.47395E+00     1.03059E-01
  D        0.04306      0.87500     9.99899E-04     3.13220E-07     1.47394E+00     1.03050E-01
  D        0.04306      0.92500     9.98345E-04     3.73273E-07     1.47380E+00     1.02900E-01
  D        0.04306      0.97500     9.81014E-04     7.22267E-07     1.47222E+00     1.01222E-01
  D        0.04306      1.00000     9.27087E-04     7.24680E-07     1.46730E+00     9.59784E-02
  D        0.04333      0.00000     1.07573E-03     7.18054E-07     1.48086E+00     1.10348E-01
  D        0.04333      0.02500     1.01910E-03     3.72801E-07     1.47569E+00     1.04904E-01
  D        0.04333      0.07500     1.00167E-03     3.13264E-07     1.47410E+00     1.03221E-01
  D        0.04333      0.12500     1.00010E-03     3.07686E-07     1.47396E+00     1.03070E-01
  D        0.04333      0.17500     1.00000E-03     3.07329E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.77500     1.00000E-03     3.07329E-07     1.47395E+00     1.03060E-01
  D        0.04333      0.82500     9.99995E-04     3.07685E-07     1.47395E+00     1.03059E-01
  D        0.04333      0.87500     9.99897E-04     3.13287E-07     1.47394E+00     1.03050E-01
  D        0.04333      0.92500     9.98325E-04     3.73627E-07     1.47380E+00     1.02898E-01
  D        0.04333      0.97500     9.80901E-04     7.22272E-07     1.47221E+00     1.01211E-01
  D        0.04333      1.00000     9.26977E-04     7.24685E-07     1.46729E+00     9.59677E-02
  D        0.04361      0.00000     1.07585E-03     7.18049E-07     1.48087E+00     1.10359E-01
  D        0.04361      0.02500     1.01921E-03     3.73146E-07     1.47570E+00     1.04915E-01
  D        0.04361      0.07500     1.00169E-03     3.13331E-07     1.47410E+00     1.03223E-01
  D        0.04361      0.12500     1.00011E-03     3.07692E-07     1.47396E+00     1.03070E-01
  D        0.04361      0.17500     1.00001E-03     3.07330E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.77500     1.00000E-03     3.07330E-07     1.47395E+00     1.03060E-01
  D        0.04361      0.82500     9.99995E-04     3.07691E-07     1.47395E+00     1.03059E-01
  D        0.04361      0.87500     9.99895E-04     3.13355E-07     1.47394E+00     1.03050E-01
  D        0.04361      0.92500     9.98306E-04     3.73981E-07     1.47380E+00     1.02896E-01
  D        0.04361      0.97500     9.80789E-04     7.22277E-07     1.47220E+00     1.01200E-01
  D        0.04361      1.00000     9.26868E-04     7.24690E-07     1.46728E+00     9.59570E-02
  D        0.04389      0.00000     1.07596E-03     7.18044E-07     1.48088E+00     1.10370E-01
  D        0.04389      0.02500     1.01933E-03     3.73489E-07     1.47571E+00     1.04926E-01
  D        0.04389      0.07500     1.00171E-03     3.13398E-07     1.47411E+00     1.03225E-01
  D        0.04389      0.12500     1.00011E-03     3.07699E-07     1.47396E+00     1.03070E-01
  D        0.04389      0.17500     1.00001E-03     3.07330E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.77500     1.00000E-03     3.07330E-07     1.47395E+00     1.03060E-01
  D        0.04389      0.82500     9.99995E-04     3.07698E-07     1.47395E+00     1.03059E-01
  D        0.04389      0.87500     9.99893E-04     3.13423E-07     1.47394E+00     1.03049E-01
  D        0.04389      0.92500     9.98286E-04     3.74334E-07     1.47379E+00     1.02894E-01
  D        0.04389      0.97500     9.80677E-04     7.22282E-07     1.47219E+00     1.01189E-01
  D        0.04389      1.00000     9.26759E-04     7.24695E-07     1.46727E+00     9.59464E-02
  D        0.04417      0.00000     1.07608E-03     7.18039E-07     1.48089E+00     1.10381E-01
  D        0.04417      0.02500     1.01944E-03     3.73833E-07     1.47572E+00     1.04937E-01
  D        0.04417      0.07500     1.00173E-03     3.13466E-07     1.47411E+00     1.03227E-01
  D        0.04417      0.12500     1.00011E-03     3.07706E-07     1.47396E+00     1.03070E-01
  D        0.04417      0.17500     1.00001E-03     3.07331E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.77500     1.00000E-03     3.07331E-07     1.47395E+00     1.03060E-01
  D        0.04417      0.82500     9.99995E-04     3.07704E-07     1.47395E+00     1.03059E-01
  D        0.04417      0.87500     9.99891E-04     3.13491E-07     1.47394E+00     1.03049E-01
  D        0.04417      0.92500     9.98266E-04     3.74686E-07     1.47379E+00     1.02892E-01
  D        0.04417      0.97500     9.80565E-04     7.22287E-07     1.47218E+00     1.01178E-01
  D        0.04417      1.00000     9.26650E-04     7.24700E-07     1.46726E+00     9.59358E-02
  D        0.04444      0.00000     1.07620E-03     7.18033E-07     1.48090E+00     1.10392E-01
  D        0.04444      0.02500     1.01955E-03     3.74175E-07     1.47573E+00     1.04948E-01
  D        0.04444      0.07500     1.00175E-03     3.13533E-07     1.47411E+00     1.03229E-01
  D        0.04444      0.12500     1.00011E-03     3.07712E-07     1.47396E+00     1.03071E-01
  D        0.04444      0.17500     1.00001E-03     3.07331E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.77500     1.00000E-03     3.07331E-07     1.47395E+00     1.03060E-01
  D        0.04444      0.82500     9.99995E-04     3.07711E-07     1.47395E+00     1.03059E-01
  D        0.04444      0.87500     9.99890E-04     3.13559E-07     1.47394E+00     1.03049E-01
  D        0.04444      0.92500     9.98247E-04     3.75038E-07     1.47379E+00     1.02890E-01
  D        0.04444      0.97500     9.80453E-04     7.22292E-07     1.47217E+00     1.01168E-01
  D        0.04444      1.00000     9.26541E-04     7.24705E-07     1.46725E+00     9.59252E-02
  D        0.04472      0.00000     1.07631E-03     7.18028E-07     1.48091E+00     1.10403E-01
  D        0.04472      0.02500     1.01966E-03     3.74516E-07     1.47574E+00     1.04959E-01
  D        0.04472      0.07500     1.00177E-03     3.13601E-07     1.47411E+00     1.03231E-01
  D        0.04472      0.12500     1.00011E-03     3.07719E-07     1.47396E+00     1.03071E-01
  D        0.04472      0.17500     1.00001E-03     3.07332E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.77500     1.00000E-03     3.07332E-07     1.47395E+00     1.03060E-01
  D        0.04472      0.82500     9.99995E-04     3.07718E-07     1.47395E+00     1.03059E-01
  D        0.04472      0.87500     9.99888E-04     3.13628E-07     1.47394E+00     1.03049E-01
  D        0.04472      0.92500     9.98227E-04     3.75388E-07     1.47379E+00     1.02888E-01
  D        0.04472      0.97500     9.80341E-04     7.22297E-07     1.47216E+00     1.01157E-01
  D        0.04472      1.00000     9.26432E-04     7.24709E-07     1.46724E+00     9.59145E-02
  D        0.04500      0.00000     1.07643E-03     7.18023E-07     1.48092E+00     1.10414E-01
  D        0.04500      0.02500     1.01978E-03     3.74857E-07     1.47575E+00     1.04969E-01
  D        0.04500      0.07500     1.00179E-03     3.13669E-07     1.47411E+00     1.03233E-01
  D        0.04500      0.12500     1.00011E-03     3.07726E-07     1.47396E+00     1.03071E-01
  D        0.04500      0.17500     1.00001E-03     3.07332E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.77500     1.00000E-03     3.07332E-07     1.47395E+00     1.03060E-01
  D        0.04500      0.82500     9.99994E-04     3.07725E-07     1.47395E+00     1.03059E-01
  D        0.04500      0.87500     9.99886E-04     3.13696E-07     1.47394E+00     1.03049E-01
  D        0.04500      0.92500     9.98207E-04     3.75738E-07     1.47379E+00     1.02886E-01
  D        0.04500      0.97500     9.80229E-04     7.22302E-07     1.47215E+00     1.01146E-01
  D        0.04500      1.00000     9.26324E-04     7.24714E-07     1.46723E+00     9.59039E-02
  D        0.04528      0.00000     1.07654E-03     7.18018E-07     1.48093E+00     1.10425E-01
  D        0.04528      0.02500     1.01989E-03     3.75197E-07     1.47576E+00     1.04980E-01
  D        0.04528      0.07500     1.00181E-03     3.13738E-07     1.47411E+00     1.03235E-01
  D        0.04528      0.12500     1.00012E-03     3.07733E-07     1.47396E+00     1.03071E-01
  D        0.04528      0.17500     1.00001E-03     3.07333E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.77500     1.00000E-03     3.07332E-07     1.47395E+00     1.03060E-01
  D        0.04528      0.82500     9.99994E-04     3.07732E-07     1.47395E+00     1.03059E-01
  D        0.04528      0.87500     9.99884E-04     3.13766E-07     1.47394E+00     1.03049E-01
  D        0.04528      0.92500     9.98186E-04     3.76087E-07     1.47378E+00     1.02884E-01
  D        0.04528      0.97500     9.80118E-04     7.22307E-07     1.47214E+00     1.01135E-01
  D        0.04528      1.00000     9.26215E-04     7.24719E-07     1.46722E+00     9.58934E-02
  D        0.04556      0.00000     1.07666E-03     7.18013E-07     1.48094E+00     1.10436E-01
  D        0.04556      0.02500     1.02000E-03     3.75536E-07     1.47577E+00     1.04991E-01
  D        0.04556      0.07500     1.00183E-03     3.13807E-07     1.47412E+00     1.03237E-01
  D        0.04556      0.12500     1.00012E-03     3.07740E-07     1.47396E+00     1.03071E-01
  D        0.04556      0.17500     1.00001E-03     3.07333E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.77500     1.00000E-03     3.07333E-07     1.47395E+00     1.03060E-01
  D        0.04556      0.82500     9.99994E-04     3.07739E-07     1.47395E+00     1.03059E-01
  D        0.04556      0.87500     9.99882E-04     3.13835E-07     1.47394E+00     1.03048E-01
  D        0.04556      0.92500     9.98166E-04     3.76436E-07     1.47378E+00     1.02882E-01
  D        0.04556      0.97500     9.80006E-04     7.22312E-07     1.47213E+00     1.01124E-01
  D        0.04556      1.00000     9.26107E-04     7.24724E-07     1.46721E+00     9.58828E-02
  D        0.04583      0.00000     1.07677E-03     7.18008E-07     1.48095E+00     1.10447E-01
  D        0.04583      0.02500     1.02011E-03     3.75874E-07     1.47578E+00     1.05002E-01
  D        0.04583      0.07500     1.00185E-03     3.13876E-07     1.47412E+00     1.03239E-01
  D        0.04583      0.12500     1.00012E-03     3.07747E-07     1.47396E+00     1.03071E-01
  D        0.04583      0.17500     1.00001E-03     3.07334E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.77500     1.00000E-03     3.07333E-07     1.47395E+00     1.03060E-01
  D        0.04583      0.82500     9.99994E-04     3.07746E-07     1.47395E+00     1.03059E-01
  D        0.04583      0.87500     9.99880E-04     3.13905E-07     1.47394E+00     1.03048E-01
  D        0.04583      0.92500     9.98146E-04     3.76784E-07     1.47378E+00     1.02881E-01
  D        0.04583      0.97500     9.79895E-04     7.22317E-07     1.47212E+00     1.01114E-01
  D        0.04583      1.00000     9.25999E-04     7.24729E-07     1.46720E+00     9.58722E-02
  D        0.04611      0.00000     1.07689E-03     7.18003E-07     1.48096E+00     1.10458E-01
  D        0.04611      0.02500     1.02022E-03     3.76212E-07     1.47579E+00     1.05012E-01
  D        0.04611      0.07500     1.00187E-03     3.13945E-07     1.47412E+00     1.03241E-01
  D        0.04611      0.12500     1.00012E-03     3.07754E-07     1.47396E+00     1.03072E-01
  D        0.04611      0.17500     1.00001E-03     3.07334E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.77500     1.00000E-03     3.07334E-07     1.47395E+00     1.03060E-01
  D        0.04611      0.82500     9.99994E-04     3.07753E-07     1.47395E+00     1.03059E-01
