State         Time     Position            u
  CDR        hours           um            -
  D        0.00036     46.50000      0.00000
  D        0.00036     47.50000      0.00000
  D        0.00036     48.50000      0.00000
  D        0.00036     49.50000      0.00000
  D        0.00036     50.50000      0.00000
  D        0.00036     51.50000      0.00000
  D        0.00036     52.50000      0.00000
  D        0.00036     53.50000      0.00000
  D        0.00036     54.50000      0.00000
  D        0.00036     55.50000      0.00000
  D        0.00036     56.50000      0.00000
  D        0.00036     57.50000      0.00000
  D        0.00036     58.50000      0.00000
  D        0.00036     59.50000      0.00000
  D        0.00036     60.50000      0.00000
  D        0.00036     61.50000      0.00000
  D        0.00036     62.50000      0.00000
  D        0.00036     63.50000      0.00000
  D        0.00036     64.50000      0.00000
  D        0.00036     65.50000      0.00000
  D        0.00036     66.50000      0.00000
  D        0.00036     67.50000      0.00000
  D        0.00036     68.50000      0.00000
  D        0.00036     69.50000      0.00000
  D        0.00036     70.50000      0.00000
  D        0.00036     71.50000      0.00000
  D        0.00036     72.50000      0.00000
  D        0.00036     73.50000      0.00000
  D        0.00036     74.50000      0.00000
  D        0.00036     75.50000      0.00000
  D        0.00036     76.50000      0.00000
  D        0.00036     77.50000      0.00000
  D        0.00036     78.50000      0.00000
  D        0.00036     79.50000      0.00000
  D        0.00036     80.50000      0.00000
  D        0.00036     81.50000      0.00000
  D        0.00036     82.50000      0.00000
  D        0.00036     83.50000      0.00000
  D        0.00036     84.50000      0.00000
  D        0.00036     85.50000      0.00000
  D        0.00036     86.50000      0.00000
  D        0.00036     87.50000      0.00000
  D        0.00036     88.50000      0.00000
  D        0.00036     89.50000      0.00000
  D        0.00036     90.50000      0.00000
  D        0.00036     91.50000      0.00000
  D        0.00036     92.50000      0.00000
  D        0.00036     93.50000      0.00000
  D        0.00036     94.50000      0.00000
  D        0.00036     95.50000      0.00000
  D        0.00036     96.50000      0.00000
  D        0.00036     97.50000      0.00000
  D        0.00036     98.50000      0.00000
  D        0.00036     99.50000      0.00000
  D        0.00036    100.00000      0.00000
  D        0.00039      0.00000      0.00000
  D        0.00039      0.50000      0.00000
  D        0.00039      1.50000      0.00000
  D        0.00039      2.50000      0.00000
  D        0.00039      3.50000      0.00000
  D        0.00039      4.50000      0.00000
  D        0.00039      5.50000      0.00000
  D        0.00039      6.50000      0.00000
  D        0.00039      7.50000      0.00000
  D        0.00039      8.50000      0.00000
  D        0.00039      9.50000      0.00000
  D        0.00039     10.50000      0.00000
  D        0.00039     11.50000      0.00000
  D        0.00039     12.50000      0.00000
  D        0.00039     13.50000      0.00000
  D        0.00039     14.50000      0.00000
  D        0.00039     15.50000      0.00000
  D        0.00039     16.50000      0.00000
  D        0.00039     17.50000      0.00051
  D        0.00039     18.50000      0.02840
  D        0.00039     19.50000      0.24085
  D        0.00039     20.50000      0.49040
  D        0.00039     21.50000      0.47849
  D        0.00039     22.50000      0.30462
  D        0.00039     23.50000      0.14584
  D        0.00039     24.50000      0.05680
  D        0.00039     25.50000      0.01889
  D        0.00039     26.50000      0.00554
  D        0.00039     27.50000      0.00147
  D        0.00039     28.50000      0.00036
  D        0.00039     29.50000      0.00008
  D        0.00039     30.50000      0.00002
  D        0.00039     31.50000      0.00000
  D        0.00039     32.50000      0.00000
  D        0.00039     33.50000      0.00000
  D        0.00039     34.50000      0.00000
  D        0.00039     35.50000      0.00000
  D        0.00039     36.50000      0.00000
  D        0.00039     37.50000      0.00000
  D        0.00039     38.50000      0.00000
  D        0.00039     39.50000      0.00000
  D        0.00039     40.50000      0.00000
  D        0.00039     41.50000      0.00000
  D        0.00039     42.50000      0.00000
  D        0.00039     43.50000      0.00000
  D        0.00039     44.50000      0.00000
  D        0.00039     45.50000      0.00000
  D        0.00039     46.50000      0.00000
  D        0.00039     47.50000      0.00000
  D        0.00039     48.50000      0.00000
  D        0.00039     49.50000      0.00000
  D        0.00039     50.50000      0.00000
  D        0.00039     51.50000      0.00000
  D        0.00039     52.50000      0.00000
  D        0.00039     53.50000      0.00000
  D        0.00039     54.50000      0.00000
  D        0.00039     55.50000      0.00000
  D        0.00039     56.50000      0.00000
  D        0.00039     57.50000      0.00000
  D        0.00039     58.50000      0.00000
  D        0.00039     59.50000      0.00000
  D        0.00039     60.50000      0.00000
  D        0.00039     61.50000      0.00000
  D        0.00039     62.50000      0.00000
  D        0.00039     63.50000      0.00000
  D        0.00039     64.50000      0.00000
  D        0.00039     65.50000      0.00000
  D        0.00039     66.50000      0.00000
  D        0.00039     67.50000      0.00000
  D        0.00039     68.50000      0.00000
  D        0.00039     69.50000      0.00000
  D        0.00039     70.50000      0.00000
  D        0.00039     71.50000      0.00000
  D        0.00039     72.50000      0.00000
  D        0.00039     73.50000      0.00000
  D        0.00039     74.50000      0.00000
  D        0.00039     75.50000      0.00000
  D        0.00039     76.50000      0.00000
  D        0.00039     77.50000      0.00000
  D        0.00039     78.50000      0.00000
  D        0.00039     79.50000      0.00000
  D        0.00039     80.50000      0.00000
  D        0.00039     81.50000      0.00000
  D        0.00039     82.50000      0.00000
  D        0.00039     83.50000      0.00000
  D        0.00039     84.50000      0.00000
  D        0.00039     85.50000      0.00000
  D        0.00039     86.50000      0.00000
  D        0.00039     87.50000      0.00000
  D        0.00039     88.50000      0.00000
  D        0.00039     89.50000      0.00000
  D        0.00039     90.50000      0.00000
  D        0.00039     91.50000      0.00000
  D        0.00039     92.50000      0.00000
  D        0.00039     93.50000      0.00000
  D        0.00039     94.50000      0.00000
  D        0.00039     95.50000      0.00000
  D        0.00039     96.50000      0.00000
  D        0.00039     97.50000      0.00000
  D        0.00039     98.50000      0.00000
  D        0.00039     99.50000      0.00000
  D        0.00039    100.00000      0.00000
  D        0.00042      0.00000      0.00000
  D        0.00042      0.50000      0.00000
  D        0.00042      1.50000      0.00000
  D        0.00042      2.50000      0.00000
  D        0.00042      3.50000      0.00000
  D        0.00042      4.50000      0.00000
  D        0.00042      5.50000      0.00000
  D        0.00042      6.50000      0.00000
  D        0.00042      7.50000      0.00000
  D        0.00042      8.50000      0.00000
  D        0.00042      9.50000      0.00000
  D        0.00042     10.50000      0.00000
  D        0.00042     11.50000      0.00000
  D        0.00042     12.50000      0.00000
  D        0.00042     13.50000      0.00000
  D        0.00042     14.50000      0.00000
  D        0.00042     15.50000      0.00000
  D        0.00042     16.50000      0.00000
  D        0.00042     17.50000      0.00046
  D        0.00042     18.50000      0.02586
  D        0.00042     19.50000      0.22130
  D        0.00042     20.50000      0.46593
  D        0.00042     21.50000      0.47735
  D        0.00042     22.50000      0.32032
  D        0.00042     23.50000      0.16170
  D        0.00042     24.50000      0.06633
  D        0.00042     25.50000      0.02320
  D        0.00042     26.50000      0.00715
  D        0.00042     27.50000      0.00199
  D        0.00042     28.50000      0.00051
  D        0.00042     29.50000      0.00012
  D        0.00042     30.50000      0.00003
  D        0.00042     31.50000      0.00001
  D        0.00042     32.50000      0.00000
  D        0.00042     33.50000      0.00000
  D        0.00042     34.50000      0.00000
  D        0.00042     35.50000      0.00000
  D        0.00042     36.50000      0.00000
  D        0.00042     37.50000      0.00000
  D        0.00042     38.50000      0.00000
  D        0.00042     39.50000      0.00000
  D        0.00042     40.50000      0.00000
  D        0.00042     41.50000      0.00000
  D        0.00042     42.50000      0.00000
  D        0.00042     43.50000      0.00000
  D        0.00042     44.50000      0.00000
  D        0.00042     45.50000      0.00000
  D        0.00042     46.50000      0.00000
  D        0.00042     47.50000      0.00000
  D        0.00042     48.50000      0.00000
  D        0.00042     49.50000      0.00000
  D        0.00042     50.50000      0.00000
  D        0.00042     51.50000      0.00000
  D        0.00042     52.50000      0.00000
  D        0.00042     53.50000      0.00000
  D        0.00042     54.50000      0.00000
  D        0.00042     55.50000      0.00000
  D        0.00042     56.50000      0.00000
  D        0.00042     57.50000      0.00000
  D        0.00042     58.50000      0.00000
  D        0.00042     59.50000      0.00000
  D        0.00042     60.50000      0.00000
  D        0.00042     61.50000      0.00000
  D        0.00042     62.50000      0.00000
  D        0.00042     63.50000      0.00000
  D        0.00042     64.50000      0.00000
  D        0.00042     65.50000      0.00000
  D        0.00042     66.50000      0.00000
  D        0.00042     67.50000      0.00000
  D        0.00042     68.50000      0.00000
  D        0.00042     69.50000      0.00000
  D        0.00042     70.50000      0.00000
  D        0.00042     71.50000      0.00000
  D        0.00042     72.50000      0.00000
  D        0.00042     73.50000      0.00000
  D        0.00042     74.50000      0.00000
  D        0.00042     75.50000      0.00000
  D        0.00042     76.50000      0.00000
  D        0.00042     77.50000      0.00000
  D        0.00042     78.50000      0.00000
  D        0.00042     79.50000      0.00000
  D        0.00042     80.50000      0.00000
  D        0.00042     81.50000      0.00000
  D        0.00042     82.50000      0.00000
  D        0.00042     83.50000      0.00000
  D        0.00042     84.50000      0.00000
  D        0.00042     85.50000      0.00000
  D        0.00042     86.50000      0.00000
  D        0.00042     87.50000      0.00000
  D        0.00042     88.50000      0.00000
  D        0.00042     89.50000      0.00000
  D        0.00042     90.50000      0.00000
  D        0.00042     91.50000      0.00000
  D        0.00042     92.50000      0.00000
  D        0.00042     93.50000      0.00000
  D        0.00042     94.50000      0.00000
  D        0.00042     95.50000      0.00000
  D        0.00042     96.50000      0.00000
  D        0.00042     97.50000      0.00000
  D        0.00042     98.50000      0.00000
  D        0.00042     99.50000      0.00000
  D        0.00042    100.00000      0.00000
  D        0.00044      0.00000      0.00000
  D        0.00044      0.50000      0.00000
  D        0.00044      1.50000      0.00000
  D        0.00044      2.50000      0.00000
  D        0.00044      3.50000      0.00000
  D        0.00044      4.50000      0.00000
  D        0.00044      5.50000      0.00000
  D        0.00044      6.50000      0.00000
  D        0.00044      7.50000      0.00000
  D        0.00044      8.50000      0.00000
  D        0.00044      9.50000      0.00000
  D        0.00044     10.50000      0.00000
  D        0.00044     11.50000      0.00000
  D        0.00044     12.50000      0.00000
  D        0.00044     13.50000      0.00000
  D        0.00044     14.50000      0.00000
  D        0.00044     15.50000      0.00000
  D        0.00044     16.50000      0.00000
  D        0.00044     17.50000      0.00042
  D        0.00044     18.50000      0.02355
  D        0.00044     19.50000      0.20333
  D        0.00044     20.50000      0.44206
  D        0.00044     21.50000      0.47414
  D        0.00044     22.50000      0.33431
  D        0.00044     23.50000      0.17739
  D        0.00044     24.50000      0.07643
  D        0.00044     25.50000      0.02804
  D        0.00044     26.50000      0.00905
  D        0.00044     27.50000      0.00263
  D        0.00044     28.50000      0.00070
  D        0.00044     29.50000      0.00017
  D        0.00044     30.50000      0.00004
  D        0.00044     31.50000      0.00001
  D        0.00044     32.50000      0.00000
  D        0.00044     33.50000      0.00000
  D        0.00044     34.50000      0.00000
  D        0.00044     35.50000      0.00000
  D        0.00044     36.50000      0.00000
  D        0.00044     37.50000      0.00000
  D        0.00044     38.50000      0.00000
  D        0.00044     39.50000      0.00000
  D        0.00044     40.50000      0.00000
  D        0.00044     41.50000      0.00000
  D        0.00044     42.50000      0.00000
  D        0.00044     43.50000      0.00000
  D        0.00044     44.50000      0.00000
  D        0.00044     45.50000      0.00000
  D        0.00044     46.50000      0.00000
  D        0.00044     47.50000      0.00000
  D        0.00044     48.50000      0.00000
  D        0.00044     49.50000      0.00000
  D        0.00044     50.50000      0.00000
  D        0.00044     51.50000      0.00000
  D        0.00044     52.50000      0.00000
  D        0.00044     53.50000      0.00000
  D        0.00044     54.50000      0.00000
  D        0.00044     55.50000      0.00000
  D        0.00044     56.50000      0.00000
  D        0.00044     57.50000      0.00000
  D        0.00044     58.50000      0.00000
  D        0.00044     59.50000      0.00000
  D        0.00044     60.50000      0.00000
  D        0.00044     61.50000      0.00000
  D        0.00044     62.50000      0.00000
  D        0.00044     63.50000      0.00000
  D        0.00044     64.50000      0.00000
  D        0.00044     65.50000      0.00000
  D        0.00044     66.50000      0.00000
  D        0.00044     67.50000      0.00000
  D        0.00044     68.50000      0.00000
  D        0.00044     69.50000      0.00000
  D        0.00044     70.50000      0.00000
  D        0.00044     71.50000      0.00000
  D        0.00044     72.50000      0.00000
  D        0.00044     73.50000      0.00000
  D        0.00044     74.50000      0.00000
  D        0.00044     75.50000      0.00000
  D        0.00044     76.50000      0.00000
  D        0.00044     77.50000      0.00000
  D        0.00044     78.50000      0.00000
  D        0.00044     79.50000      0.00000
  D        0.00044     80.50000      0.00000
  D        0.00044     81.50000      0.00000
  D        0.00044     82.50000      0.00000
  D        0.00044     83.50000      0.00000
  D        0.00044     84.50000      0.00000
  D        0.00044     85.50000      0.00000
  D        0.00044     86.50000      0.00000
  D        0.00044     87.50000      0.00000
  D        0.00044     88.50000      0.00000
  D        0.00044     89.50000      0.00000
  D        0.00044     90.50000      0.00000
  D        0.00044     91.50000      0.00000
  D        0.00044     92.50000      0.00000
  D        0.00044     93.50000      0.00000
  D        0.00044     94.50000      0.00000
  D        0.00044     95.50000      0.00000
  D        0.00044     96.50000      0.00000
  D        0.00044     97.50000      0.00000
  D        0.00044     98.50000      0.00000
  D        0.00044     99.50000      0.00000
  D        0.00044    100.00000      0.00000
  D        0.00047      0.00000      0.00000
  D        0.00047      0.50000      0.00000
  D        0.00047      1.50000      0.00000
  D        0.00047      2.50000      0.00000
  D        0.00047      3.50000      0.00000
  D        0.00047      4.50000      0.00000
  D        0.00047      5.50000      0.00000
  D        0.00047      6.50000      0.00000
  D        0.00047      7.50000      0.00000
  D        0.00047      8.50000      0.00000
  D        0.00047      9.50000      0.00000
  D        0.00047     10.50000      0.00000
  D        0.00047     11.50000      0.00000
  D        0.00047     12.50000      0.00000
  D        0.00047     13.50000      0.00000
  D        0.00047     14.50000      0.00000
  D        0.00047     15.50000      0.00000
  D        0.00047     16.50000      0.00000
  D        0.00047     17.50000      0.00038
  D        0.00047     18.50000      0.02144
  D        0.00047     19.50000      0.18679
  D        0.00047     20.50000      0.41885
  D        0.00047     21.50000      0.46912
  D        0.00047     22.50000      0.34656
  D        0.00047     23.50000      0.19277
  D        0.00047     24.50000      0.08701
  D        0.00047     25.50000      0.03340
  D        0.00047     26.50000      0.01126
  D        0.00047     27.50000      0.00341
  D        0.00047     28.50000      0.00094
  D        0.00047     29.50000      0.00024
  D        0.00047     30.50000      0.00006
  D        0.00047     31.50000      0.00001
  D        0.00047     32.50000      0.00000
  D        0.00047     33.50000      0.00000
  D        0.00047     34.50000      0.00000
  D        0.00047     35.50000      0.00000
  D        0.00047     36.50000      0.00000
  D        0.00047     37.50000      0.00000
  D        0.00047     38.50000      0.00000
  D        0.00047     39.50000      0.00000
  D        0.00047     40.50000      0.00000
  D        0.00047     41.50000      0.00000
  D        0.00047     42.50000      0.00000
  D        0.00047     43.50000      0.00000
  D        0.00047     44.50000      0.00000
  D        0.00047     45.50000      0.00000
  D        0.00047     46.50000      0.00000
  D        0.00047     47.50000      0.00000
  D        0.00047     48.50000      0.00000
  D        0.00047     49.50000      0.00000
  D        0.00047     50.50000      0.00000
  D        0.00047     51.50000      0.00000
  D        0.00047     52.50000      0.00000
  D        0.00047     53.50000      0.00000
  D        0.00047     54.50000      0.00000
  D        0.00047     55.50000      0.00000
  D        0.00047     56.50000      0.00000
  D        0.00047     57.50000      0.00000
  D        0.00047     58.50000      0.00000
  D        0.00047     59.50000      0.00000
  D        0.00047     60.50000      0.00000
  D        0.00047     61.50000      0.00000
  D        0.00047     62.50000      0.00000
  D        0.00047     63.50000      0.00000
  D        0.00047     64.50000      0.00000
  D        0.00047     65.50000      0.00000
  D        0.00047     66.50000      0.00000
  D        0.00047     67.50000      0.00000
  D        0.00047     68.50000      0.00000
  D        0.00047     69.50000      0.00000
  D        0.00047     70.50000      0.00000
  D        0.00047     71.50000      0.00000
  D        0.00047     72.50000      0.00000
  D        0.00047     73.50000      0.00000
  D        0.00047     74.50000      0.00000
  D        0.00047     75.50000      0.00000
  D        0.00047     76.50000      0.00000
  D        0.00047     77.50000      0.00000
  D        0.00047     78.50000      0.00000
  D        0.00047     79.50000      0.00000
  D        0.00047     80.50000      0.00000
  D        0.00047     81.50000      0.00000
  D        0.00047     82.50000      0.00000
  D        0.00047     83.50000      0.00000
  D        0.00047     84.50000      0.00000
  D        0.00047     85.50000      0.00000
  D        0.00047     86.50000      0.00000
  D        0.00047     87.50000      0.00000
  D        0.00047     88.50000      0.00000
  D        0.00047     89.50000      0.00000
  D        0.00047     90.50000      0.00000
  D        0.00047     91.50000      0.00000
  D        0.00047     92.50000      0.00000
  D        0.00047     93.50000      0.00000
  D        0.00047     94.50000      0.00000
  D        0.00047     95.50000      0.00000
  D        0.00047     96.50000      0.00000
  D        0.00047     97.50000      0.00000
  D        0.00047     98.50000      0.00000
  D        0.00047     99.50000      0.00000
  D        0.00047    100.00000      0.00000
  D        0.00050      0.00000      0.00000
  D        0.00050      0.50000      0.00000
  D        0.00050      1.50000      0.00000
  D        0.00050      2.50000      0.00000
  D        0.00050      3.50000      0.00000
  D        0.00050      4.50000      0.00000
  D        0.00050      5.50000      0.00000
  D        0.00050      6.50000      0.00000
  D        0.00050      7.50000      0.00000
  D        0.00050      8.50000      0.00000
  D        0.00050      9.50000      0.00000
  D        0.00050     10.50000      0.00000
  D        0.00050     11.50000      0.00000
  D        0.00050     12.50000      0.00000
  D        0.00050     13.50000      0.00000
  D        0.00050     14.50000      0.00000
  D        0.00050     15.50000      0.00000
  D        0.00050     16.50000      0.00000
  D        0.00050     17.50000      0.00035
  D        0.00050     18.50000      0.01953
  D        0.00050     19.50000      0.17159
  D        0.00050     20.50000      0.39637
  D        0.00050     21.50000      0.46250
  D        0.00050     22.50000      0.35710
  D        0.00050     23.50000      0.20771
  D        0.00050     24.50000      0.09798
  D        0.00050     25.50000      0.03927
  D        0.00050     26.50000      0.01381
  D        0.00050     27.50000      0.00436
  D        0.00050     28.50000      0.00126
  D        0.00050     29.50000      0.00033
  D        0.00050     30.50000      0.00008
  D        0.00050     31.50000      0.00002
  D        0.00050     32.50000      0.00000
  D        0.00050     33.50000      0.00000
  D        0.00050     34.50000      0.00000
  D        0.00050     35.50000      0.00000
  D        0.00050     36.50000      0.00000
  D        0.00050     37.50000      0.00000
  D        0.00050     38.50000      0.00000
  D        0.00050     39.50000      0.00000
  D        0.00050     40.50000      0.00000
  D        0.00050     41.50000      0.00000
  D        0.00050     42.50000      0.00000
  D        0.00050     43.50000      0.00000
  D        0.00050     44.50000      0.00000
  D        0.00050     45.50000      0.00000
  D        0.00050     46.50000      0.00000
  D        0.00050     47.50000      0.00000
  D        0.00050     48.50000      0.00000
  D        0.00050     49.50000      0.00000
  D        0.00050     50.50000      0.00000
  D        0.00050     51.50000      0.00000
  D        0.00050     52.50000      0.00000
  D        0.00050     53.50000      0.00000
  D        0.00050     54.50000      0.00000
  D        0.00050     55.50000      0.00000
  D        0.00050     56.50000      0.00000
  D        0.00050     57.50000      0.00000
  D        0.00050     58.50000      0.00000
  D        0.00050     59.50000      0.00000
  D        0.00050     60.50000      0.00000
  D        0.00050     61.50000      0.00000
  D        0.00050     62.50000      0.00000
  D        0.00050     63.50000      0.00000
  D        0.00050     64.50000      0.00000
  D        0.00050     65.50000      0.00000
  D        0.00050     66.50000      0.00000
  D        0.00050     67.50000      0.00000
  D        0.00050     68.50000      0.00000
  D        0.00050     69.50000      0.00000
  D        0.00050     70.50000      0.00000
  D        0.00050     71.50000      0.00000
  D        0.00050     72.50000      0.00000
  D        0.00050     73.50000      0.00000
  D        0.00050     74.50000      0.00000
  D        0.00050     75.50000      0.00000
  D        0.00050     76.50000      0.00000
  D        0.00050     77.50000      0.00000
  D        0.00050     78.50000      0.00000
  D        0.00050     79.50000      0.00000
  D        0.00050     80.50000      0.00000
  D        0.00050     81.50000      0.00000
  D        0.00050     82.50000      0.00000
  D        0.00050     83.50000      0.00000
  D        0.00050     84.50000      0.00000
  D        0.00050     85.50000      0.00000
  D        0.00050     86.50000      0.00000
  D        0.00050     87.50000      0.00000
  D        0.00050     88.50000      0.00000
  D        0.00050     89.50000      0.00000
  D        0.00050     90.50000      0.00000
  D        0.00050     91.50000      0.00000
  D        0.00050     92.50000      0.00000
  D        0.00050     93.50000      0.00000
  D        0.00050     94.50000      0.00000
  D        0.00050     95.50000      0.00000
  D        0.00050     96.50000      0.00000
  D        0.00050     97.50000      0.00000
  D        0.00050     98.50000      0.00000
  D        0.00050     99.50000      0.00000
  D        0.00050    100.00000      0.00000
  D        0.00053      0.00000      0.00000
  D        0.00053      0.50000      0.00000
  D        0.00053      1.50000      0.00000
  D        0.00053      2.50000      0.00000
  D        0.00053      3.50000      0.00000
  D        0.00053      4.50000      0.00000
  D        0.00053      5.50000      0.00000
  D        0.00053      6.50000      0.00000
  D        0.00053      7.50000      0.00000
  D        0.00053      8.50000      0.00000
  D        0.00053      9.50000      0.00000
  D        0.00053     10.50000      0.00000
  D        0.00053     11.50000      0.00000
  D        0.00053     12.50000      0.00000
  D        0.00053     13.50000      0.00000
  D        0.00053     14.50000      0.00000
  D        0.00053     15.50000      0.00000
  D        0.00053     16.50000      0.00000
  D        0.00053     17.50000      0.00032
  D        0.00053     18.50000      0.01778
  D        0.00053     19.50000      0.15760
  D        0.00053     20.50000      0.37467
  D        0.00053     21.50000      0.45452
  D        0.00053     22.50000      0.36596
  D        0.00053     23.50000      0.22210
  D        0.00053     24.50000      0.10926
  D        0.00053     25.50000      0.04563
  D        0.00053     26.50000      0.01670
  D        0.00053     27.50000      0.00548
  D        0.00053     28.50000      0.00164
  D        0.00053     29.50000      0.00045
  D        0.00053     30.50000      0.00012
  D        0.00053     31.50000      0.00003
  D        0.00053     32.50000      0.00001
  D        0.00053     33.50000      0.00000
  D        0.00053     34.50000      0.00000
  D        0.00053     35.50000      0.00000
  D        0.00053     36.50000      0.00000
  D        0.00053     37.50000      0.00000
  D        0.00053     38.50000      0.00000
  D        0.00053     39.50000      0.00000
  D        0.00053     40.50000      0.00000
  D        0.00053     41.50000      0.00000
  D        0.00053     42.50000      0.00000
  D        0.00053     43.50000      0.00000
  D        0.00053     44.50000      0.00000
  D        0.00053     45.50000      0.00000
  D        0.00053     46.50000      0.00000
  D        0.00053     47.50000      0.00000
  D        0.00053     48.50000      0.00000
  D        0.00053     49.50000      0.00000
  D        0.00053     50.50000      0.00000
  D        0.00053     51.50000      0.00000
  D        0.00053     52.50000      0.00000
  D        0.00053     53.50000      0.00000
  D        0.00053     54.50000      0.00000
  D        0.00053     55.50000      0.00000
  D        0.00053     56.50000      0.00000
  D        0.00053     57.50000      0.00000
  D        0.00053     58.50000      0.00000
  D        0.00053     59.50000      0.00000
  D        0.00053     60.50000      0.00000
  D        0.00053     61.50000      0.00000
  D        0.00053     62.50000      0.00000
  D        0.00053     63.50000      0.00000
  D        0.00053     64.50000      0.00000
  D        0.00053     65.50000      0.00000
  D        0.00053     66.50000      0.00000
  D        0.00053     67.50000      0.00000
  D        0.00053     68.50000      0.00000
  D        0.00053     69.50000      0.00000
  D        0.00053     70.50000      0.00000
  D        0.00053     71.50000      0.00000
  D        0.00053     72.50000      0.00000
  D        0.00053     73.50000      0.00000
  D        0.00053     74.50000      0.00000
  D        0.00053     75.50000      0.00000
  D        0.00053     76.50000      0.00000
  D        0.00053     77.50000      0.00000
  D        0.00053     78.50000      0.00000
  D        0.00053     79.50000      0.00000
  D        0.00053     80.50000      0.00000
  D        0.00053     81.50000      0.00000
  D        0.00053     82.50000      0.00000
  D        0.00053     83.50000      0.00000
  D        0.00053     84.50000      0.00000
  D        0.00053     85.50000      0.00000
  D        0.00053     86.50000      0.00000
  D        0.00053     87.50000      0.00000
  D        0.00053     88.50000      0.00000
  D        0.00053     89.50000      0.00000
  D        0.00053     90.50000      0.00000
  D        0.00053     91.50000      0.00000
  D        0.00053     92.50000      0.00000
  D        0.00053     93.50000      0.00000
  D        0.00053     94.50000      0.00000
  D        0.00053     95.50000      0.00000
  D        0.00053     96.50000      0.00000
  D        0.00053     97.50000      0.00000
  D        0.00053     98.50000      0.00000
  D        0.00053     99.50000      0.00000
  D        0.00053    100.00000      0.00000
  D        0.00056      0.00000      0.00000
  D        0.00056      0.50000      0.00000
  D        0.00056      1.50000      0.00000
  D        0.00056      2.50000      0.00000
  D        0.00056      3.50000      0.00000
  D        0.00056      4.50000      0.00000
  D        0.00056      5.50000      0.00000
  D        0.00056      6.50000      0.00000
  D        0.00056      7.50000      0.00000
  D        0.00056      8.50000      0.00000
  D        0.00056      9.50000      0.00000
  D        0.00056     10.50000      0.00000
  D        0.00056     11.50000      0.00000
  D        0.00056     12.50000      0.00000
  D        0.00056     13.50000      0.00000
  D        0.00056     14.50000      0.00000
  D        0.00056     15.50000      0.00000
  D        0.00056     16.50000      0.00000
  D        0.00056     17.50000      0.00029
  D        0.00056     18.50000      0.01619
  D        0.00056     19.50000      0.14475
  D        0.00056     20.50000      0.35377
  D        0.00056     21.50000      0.44536
  D        0.00056     22.50000      0.37318
  D        0.00056     23.50000      0.23583
  D        0.00056     24.50000      0.12077
  D        0.00056     25.50000      0.05247
  D        0.00056     26.50000      0.01995
  D        0.00056     27.50000      0.00680
  D        0.00056     28.50000      0.00211
  D        0.00056     29.50000      0.00060
  D        0.00056     30.50000      0.00016
  D        0.00056     31.50000      0.00004
  D        0.00056     32.50000      0.00001
  D        0.00056     33.50000      0.00000
  D        0.00056     34.50000      0.00000
  D        0.00056     35.50000      0.00000
  D        0.00056     36.50000      0.00000
  D        0.00056     37.50000      0.00000
  D        0.00056     38.50000      0.00000
  D        0.00056     39.50000      0.00000
  D        0.00056     40.50000      0.00000
  D        0.00056     41.50000      0.00000
  D        0.00056     42.50000      0.00000
  D        0.00056     43.50000      0.00000
  D        0.00056     44.50000      0.00000
  D        0.00056     45.50000      0.00000
  D        0.00056     46.50000      0.00000
  D        0.00056     47.50000      0.00000
  D        0.00056     48.50000      0.00000
  D        0.00056     49.50000      0.00000
  D        0.00056     50.50000      0.00000
  D        0.00056     51.50000      0.00000
  D        0.00056     52.50000      0.00000
  D        0.00056     53.50000      0.00000
  D        0.00056     54.50000      0.00000
  D        0.00056     55.50000      0.00000
  D        0.00056     56.50000      0.00000
  D        0.00056     57.50000      0.00000
  D        0.00056     58.50000      0.00000
  D        0.00056     59.50000      0.00000
  D        0.00056     60.50000      0.00000
  D        0.00056     61.50000      0.00000
  D        0.00056     62.50000      0.00000
  D        0.00056     63.50000      0.00000
  D        0.00056     64.50000      0.00000
  D        0.00056     65.50000      0.00000
  D        0.00056     66.50000      0.00000
  D        0.00056     67.50000      0.00000
  D        0.00056     68.50000      0.00000
  D        0.00056     69.50000      0.00000
  D        0.00056     70.50000      0.00000
  D        0.00056     71.50000      0.00000
  D        0.00056     72.50000      0.00000
  D        0.00056     73.50000      0.00000
  D        0.00056     74.50000      0.00000
  D        0.00056     75.50000      0.00000
  D        0.00056     76.50000      0.00000
  D        0.00056     77.50000      0.00000
  D        0.00056     78.50000      0.00000
  D        0.00056     79.50000      0.00000
  D        0.00056     80.50000      0.00000
  D        0.00056     81.50000      0.00000
  D        0.00056     82.50000      0.00000
  D        0.00056     83.50000      0.00000
  D        0.00056     84.50000      0.00000
  D        0.00056     85.50000      0.00000
  D        0.00056     86.50000      0.00000
  D        0.00056     87.50000      0.00000
  D        0.00056     88.50000      0.00000
  D        0.00056     89.50000      0.00000
  D        0.00056     90.50000      0.00000
  D        0.00056     91.50000      0.00000
  D        0.00056     92.50000      0.00000
  D        0.00056     93.50000      0.00000
  D        0.00056     94.50000      0.00000
  D        0.00056     95.50000      0.00000
  D        0.00056     96.50000      0.00000
  D        0.00056     97.50000      0.00000
  D        0.00056     98.50000      0.00000
  D        0.00056     99.50000      0.00000
  D        0.00056    100.00000      0.00000
  D        0.00058      0.00000      0.00000
  D        0.00058      0.50000      0.00000
  D        0.00058      1.50000      0.00000
  D        0.00058      2.50000      0.00000
  D        0.00058      3.50000      0.00000
  D        0.00058      4.50000      0.00000
  D        0.00058      5.50000      0.00000
