        Time     Position          Conc_0          Conc_x
       hours           um           mol/L           mol/L
    15.80000      0.36250     4.78816E-01     5.21184E-01
    15.80000      0.38750     4.60572E-01     5.39428E-01
    15.80000      0.41250     4.43646E-01     5.56354E-01
    15.80000      0.43750     4.27944E-01     5.72056E-01
    15.80000      0.46250     4.13377E-01     5.86623E-01
    15.80000      0.48750     3.99871E-01     6.00129E-01
    15.80000      0.51250     3.87354E-01     6.12646E-01
    15.80000      0.53750     3.75766E-01     6.24234E-01
    15.80000      0.56250     3.65050E-01     6.34950E-01
    15.80000      0.58750     3.55157E-01     6.44843E-01
    15.80000      0.61250     3.46041E-01     6.53959E-01
    15.80000      0.63750     3.37663E-01     6.62337E-01
    15.80000      0.66250     3.29985E-01     6.70015E-01
    15.80000      0.68750     3.22976E-01     6.77024E-01
    15.80000      0.71250     3.16606E-01     6.83394E-01
    15.80000      0.73750     3.10849E-01     6.89151E-01
    15.80000      0.76250     3.05684E-01     6.94316E-01
    15.80000      0.78750     3.01089E-01     6.98911E-01
    15.80000      0.81250     2.97047E-01     7.02953E-01
    15.80000      0.83750     2.93542E-01     7.06458E-01
    15.80000      0.86250     2.90562E-01     7.09438E-01
    15.80000      0.88750     2.88094E-01     7.11906E-01
    15.80000      0.91250     2.86131E-01     7.13869E-01
    15.80000      0.93750     2.84665E-01     7.15335E-01
    15.80000      0.96250     2.83691E-01     7.16309E-01
    15.80000      0.98750     2.83204E-01     7.16796E-01
    15.80000      1.00000     2.83204E-01     7.16796E-01
    15.90000      0.00000     1.00000E+00     0.00000E+00
    15.90000      0.01250     9.68160E-01     3.18397E-02
    15.90000      0.03750     9.10339E-01     8.96610E-02
    15.90000      0.06250     8.57697E-01     1.42303E-01
    15.90000      0.08750     8.09651E-01     1.90349E-01
    15.90000      0.11250     7.65701E-01     2.34299E-01
    15.90000      0.13750     7.25413E-01     2.74587E-01
    15.90000      0.16250     6.88413E-01     3.11587E-01
    15.90000      0.18750     6.54371E-01     3.45629E-01
    15.90000      0.21250     6.23003E-01     3.76997E-01
    15.90000      0.23750     5.94056E-01     4.05944E-01
    15.90000      0.26250     5.67312E-01     4.32688E-01
    15.90000      0.28750     5.42574E-01     4.57426E-01
    15.90000      0.31250     5.19672E-01     4.80328E-01
    15.90000      0.33750     4.98452E-01     5.01548E-01
    15.90000      0.36250     4.78779E-01     5.21221E-01
    15.90000      0.38750     4.60532E-01     5.39468E-01
    15.90000      0.41250     4.43604E-01     5.56396E-01
    15.90000      0.43750     4.27898E-01     5.72102E-01
    15.90000      0.46250     4.13329E-01     5.86671E-01
    15.90000      0.48750     3.99819E-01     6.00181E-01
    15.90000      0.51250     3.87300E-01     6.12700E-01
    15.90000      0.53750     3.75709E-01     6.24291E-01
    15.90000      0.56250     3.64991E-01     6.35009E-01
    15.90000      0.58750     3.55095E-01     6.44905E-01
    15.90000      0.61250     3.45977E-01     6.54023E-01
    15.90000      0.63750     3.37596E-01     6.62404E-01
    15.90000      0.66250     3.29916E-01     6.70084E-01
    15.90000      0.68750     3.22905E-01     6.77095E-01
    15.90000      0.71250     3.16533E-01     6.83467E-01
    15.90000      0.73750     3.10775E-01     6.89225E-01
    15.90000      0.76250     3.05607E-01     6.94393E-01
    15.90000      0.78750     3.01011E-01     6.98989E-01
    15.90000      0.81250     2.96967E-01     7.03033E-01
    15.90000      0.83750     2.93461E-01     7.06539E-01
    15.90000      0.86250     2.90480E-01     7.09520E-01
    15.90000      0.88750     2.88012E-01     7.11988E-01
    15.90000      0.91250     2.86048E-01     7.13952E-01
    15.90000      0.93750     2.84581E-01     7.15419E-01
    15.90000      0.96250     2.83606E-01     7.16394E-01
    15.90000      0.98750     2.83120E-01     7.16880E-01
    15.90000      1.00000     2.83120E-01     7.16880E-01
    16.00000      0.00000     1.00000E+00     0.00000E+00
    16.00000      0.01250     9.68159E-01     3.18409E-02
    16.00000      0.03750     9.10336E-01     8.96645E-02
    16.00000      0.06250     8.57691E-01     1.42309E-01
    16.00000      0.08750     8.09643E-01     1.90357E-01
    16.00000      0.11250     7.65690E-01     2.34310E-01
    16.00000      0.13750     7.25401E-01     2.74599E-01
    16.00000      0.16250     6.88397E-01     3.11603E-01
    16.00000      0.18750     6.54353E-01     3.45647E-01
    16.00000      0.21250     6.22982E-01     3.77018E-01
    16.00000      0.23750     5.94034E-01     4.05966E-01
    16.00000      0.26250     5.67286E-01     4.32714E-01
    16.00000      0.28750     5.42546E-01     4.57454E-01
    16.00000      0.31250     5.19641E-01     4.80359E-01
    16.00000      0.33750     4.98418E-01     5.01582E-01
    16.00000      0.36250     4.78742E-01     5.21258E-01
    16.00000      0.38750     4.60493E-01     5.39507E-01
    16.00000      0.41250     4.43562E-01     5.56438E-01
    16.00000      0.43750     4.27854E-01     5.72146E-01
    16.00000      0.46250     4.13282E-01     5.86718E-01
    16.00000      0.48750     3.99770E-01     6.00230E-01
    16.00000      0.51250     3.87248E-01     6.12752E-01
    16.00000      0.53750     3.75655E-01     6.24345E-01
    16.00000      0.56250     3.64934E-01     6.35066E-01
    16.00000      0.58750     3.55036E-01     6.44964E-01
    16.00000      0.61250     3.45915E-01     6.54085E-01
    16.00000      0.63750     3.37532E-01     6.62468E-01
    16.00000      0.66250     3.29850E-01     6.70150E-01
    16.00000      0.68750     3.22836E-01     6.77164E-01
    16.00000      0.71250     3.16462E-01     6.83538E-01
    16.00000      0.73750     3.10702E-01     6.89298E-01
    16.00000      0.76250     3.05534E-01     6.94466E-01
    16.00000      0.78750     3.00935E-01     6.99065E-01
    16.00000      0.81250     2.96890E-01     7.03110E-01
    16.00000      0.83750     2.93383E-01     7.06617E-01
    16.00000      0.86250     2.90401E-01     7.09599E-01
    16.00000      0.88750     2.87932E-01     7.12068E-01
    16.00000      0.91250     2.85967E-01     7.14033E-01
    16.00000      0.93750     2.84500E-01     7.15500E-01
    16.00000      0.96250     2.83525E-01     7.16475E-01
    16.00000      0.98750     2.83038E-01     7.16962E-01
    16.00000      1.00000     2.83038E-01     7.16962E-01
    16.10000      0.00000     1.00000E+00     0.00000E+00
    16.10000      0.01250     9.68158E-01     3.18420E-02
    16.10000      0.03750     9.10332E-01     8.96678E-02
    16.10000      0.06250     8.57685E-01     1.42315E-01
    16.10000      0.08750     8.09635E-01     1.90365E-01
    16.10000      0.11250     7.65680E-01     2.34320E-01
    16.10000      0.13750     7.25388E-01     2.74612E-01
    16.10000      0.16250     6.88383E-01     3.11617E-01
    16.10000      0.18750     6.54336E-01     3.45664E-01
    16.10000      0.21250     6.22963E-01     3.77037E-01
    16.10000      0.23750     5.94012E-01     4.05988E-01
    16.10000      0.26250     5.67262E-01     4.32738E-01
    16.10000      0.28750     5.42519E-01     4.57481E-01
    16.10000      0.31250     5.19611E-01     4.80389E-01
    16.10000      0.33750     4.98386E-01     5.01614E-01
    16.10000      0.36250     4.78708E-01     5.21292E-01
    16.10000      0.38750     4.60455E-01     5.39545E-01
    16.10000      0.41250     4.43522E-01     5.56478E-01
    16.10000      0.43750     4.27811E-01     5.72189E-01
    16.10000      0.46250     4.13237E-01     5.86763E-01
    16.10000      0.48750     3.99722E-01     6.00278E-01
    16.10000      0.51250     3.87198E-01     6.12802E-01
    16.10000      0.53750     3.75602E-01     6.24398E-01
    16.10000      0.56250     3.64879E-01     6.35121E-01
    16.10000      0.58750     3.54978E-01     6.45022E-01
    16.10000      0.61250     3.45855E-01     6.54145E-01
    16.10000      0.63750     3.37470E-01     6.62530E-01
    16.10000      0.66250     3.29786E-01     6.70214E-01
    16.10000      0.68750     3.22770E-01     6.77230E-01
    16.10000      0.71250     3.16394E-01     6.83606E-01
    16.10000      0.73750     3.10633E-01     6.89367E-01
    16.10000      0.76250     3.05462E-01     6.94538E-01
    16.10000      0.78750     3.00862E-01     6.99138E-01
    16.10000      0.81250     2.96816E-01     7.03184E-01
    16.10000      0.83750     2.93308E-01     7.06692E-01
    16.10000      0.86250     2.90324E-01     7.09676E-01
    16.10000      0.88750     2.87854E-01     7.12146E-01
    16.10000      0.91250     2.85889E-01     7.14111E-01
    16.10000      0.93750     2.84421E-01     7.15579E-01
    16.10000      0.96250     2.83446E-01     7.16554E-01
    16.10000      0.98750     2.82959E-01     7.17041E-01
    16.10000      1.00000     2.82959E-01     7.17041E-01
    16.20000      0.00000     1.00000E+00     0.00000E+00
    16.20000      0.01250     9.68157E-01     3.18430E-02
    16.20000      0.03750     9.10329E-01     8.96709E-02
    16.20000      0.06250     8.57680E-01     1.42320E-01
    16.20000      0.08750     8.09628E-01     1.90372E-01
    16.20000      0.11250     7.65671E-01     2.34329E-01
    16.20000      0.13750     7.25376E-01     2.74624E-01
    16.20000      0.16250     6.88368E-01     3.11632E-01
    16.20000      0.18750     6.54320E-01     3.45680E-01
    16.20000      0.21250     6.22944E-01     3.77056E-01
    16.20000      0.23750     5.93990E-01     4.06010E-01
    16.20000      0.26250     5.67238E-01     4.32762E-01
    16.20000      0.28750     5.42493E-01     4.57507E-01
    16.20000      0.31250     5.19583E-01     4.80417E-01
    16.20000      0.33750     4.98355E-01     5.01645E-01
    16.20000      0.36250     4.78674E-01     5.21326E-01
    16.20000      0.38750     4.60419E-01     5.39581E-01
    16.20000      0.41250     4.43483E-01     5.56517E-01
    16.20000      0.43750     4.27770E-01     5.72230E-01
    16.20000      0.46250     4.13193E-01     5.86807E-01
    16.20000      0.48750     3.99676E-01     6.00324E-01
    16.20000      0.51250     3.87149E-01     6.12851E-01
    16.20000      0.53750     3.75551E-01     6.24449E-01
    16.20000      0.56250     3.64825E-01     6.35175E-01
    16.20000      0.58750     3.54922E-01     6.45078E-01
    16.20000      0.61250     3.45797E-01     6.54203E-01
    16.20000      0.63750     3.37410E-01     6.62590E-01
    16.20000      0.66250     3.29723E-01     6.70277E-01
    16.20000      0.68750     3.22706E-01     6.77294E-01
    16.20000      0.71250     3.16328E-01     6.83672E-01
    16.20000      0.73750     3.10565E-01     6.89435E-01
    16.20000      0.76250     3.05393E-01     6.94607E-01
    16.20000      0.78750     3.00792E-01     6.99208E-01
    16.20000      0.81250     2.96744E-01     7.03256E-01
    16.20000      0.83750     2.93235E-01     7.06765E-01
    16.20000      0.86250     2.90250E-01     7.09750E-01
    16.20000      0.88750     2.87779E-01     7.12221E-01
    16.20000      0.91250     2.85813E-01     7.14187E-01
    16.20000      0.93750     2.84345E-01     7.15655E-01
    16.20000      0.96250     2.83369E-01     7.16631E-01
    16.20000      0.98750     2.82882E-01     7.17118E-01
    16.20000      1.00000     2.82882E-01     7.17118E-01
    16.30000      0.00000     1.00000E+00     0.00000E+00
    16.30000      0.01250     9.68156E-01     3.18440E-02
    16.30000      0.03750     9.10326E-01     8.96740E-02
    16.30000      0.06250     8.57675E-01     1.42325E-01
    16.30000      0.08750     8.09620E-01     1.90380E-01
    16.30000      0.11250     7.65661E-01     2.34339E-01
    16.30000      0.13750     7.25365E-01     2.74635E-01
    16.30000      0.16250     6.88355E-01     3.11645E-01
    16.30000      0.18750     6.54304E-01     3.45696E-01
    16.30000      0.21250     6.22926E-01     3.77074E-01
    16.30000      0.23750     5.93970E-01     4.06030E-01
    16.30000      0.26250     5.67215E-01     4.32785E-01
    16.30000      0.28750     5.42468E-01     4.57532E-01
    16.30000      0.31250     5.19555E-01     4.80445E-01
    16.30000      0.33750     4.98325E-01     5.01675E-01
    16.30000      0.36250     4.78641E-01     5.21359E-01
    16.30000      0.38750     4.60384E-01     5.39616E-01
    16.30000      0.41250     4.43446E-01     5.56554E-01
    16.30000      0.43750     4.27730E-01     5.72270E-01
    16.30000      0.46250     4.13151E-01     5.86849E-01
    16.30000      0.48750     3.99631E-01     6.00369E-01
    16.30000      0.51250     3.87102E-01     6.12898E-01
    16.30000      0.53750     3.75501E-01     6.24499E-01
    16.30000      0.56250     3.64773E-01     6.35227E-01
    16.30000      0.58750     3.54868E-01     6.45132E-01
    16.30000      0.61250     3.45741E-01     6.54259E-01
    16.30000      0.63750     3.37352E-01     6.62648E-01
    16.30000      0.66250     3.29663E-01     6.70337E-01
    16.30000      0.68750     3.22644E-01     6.77356E-01
    16.30000      0.71250     3.16265E-01     6.83735E-01
    16.30000      0.73750     3.10500E-01     6.89500E-01
    16.30000      0.76250     3.05326E-01     6.94674E-01
    16.30000      0.78750     3.00723E-01     6.99277E-01
    16.30000      0.81250     2.96675E-01     7.03325E-01
    16.30000      0.83750     2.93164E-01     7.06836E-01
    16.30000      0.86250     2.90178E-01     7.09822E-01
    16.30000      0.88750     2.87707E-01     7.12293E-01
    16.30000      0.91250     2.85740E-01     7.14260E-01
    16.30000      0.93750     2.84272E-01     7.15728E-01
    16.30000      0.96250     2.83295E-01     7.16705E-01
    16.30000      0.98750     2.82808E-01     7.17192E-01
    16.30000      1.00000     2.82808E-01     7.17192E-01
    16.40000      0.00000     1.00000E+00     0.00000E+00
    16.40000      0.01250     9.68155E-01     3.18450E-02
    16.40000      0.03750     9.10323E-01     8.96770E-02
    16.40000      0.06250     8.57670E-01     1.42330E-01
    16.40000      0.08750     8.09613E-01     1.90387E-01
    16.40000      0.11250     7.65652E-01     2.34348E-01
    16.40000      0.13750     7.25354E-01     2.74646E-01
    16.40000      0.16250     6.88341E-01     3.11659E-01
    16.40000      0.18750     6.54288E-01     3.45712E-01
    16.40000      0.21250     6.22908E-01     3.77092E-01
    16.40000      0.23750     5.93950E-01     4.06050E-01
    16.40000      0.26250     5.67193E-01     4.32807E-01
    16.40000      0.28750     5.42443E-01     4.57557E-01
    16.40000      0.31250     5.19528E-01     4.80472E-01
    16.40000      0.33750     4.98295E-01     5.01705E-01
    16.40000      0.36250     4.78610E-01     5.21390E-01
    16.40000      0.38750     4.60350E-01     5.39650E-01
    16.40000      0.41250     4.43409E-01     5.56591E-01
    16.40000      0.43750     4.27691E-01     5.72309E-01
    16.40000      0.46250     4.13109E-01     5.86891E-01
    16.40000      0.48750     3.99588E-01     6.00412E-01
    16.40000      0.51250     3.87056E-01     6.12944E-01
    16.40000      0.53750     3.75453E-01     6.24547E-01
    16.40000      0.56250     3.64723E-01     6.35277E-01
    16.40000      0.58750     3.54816E-01     6.45184E-01
    16.40000      0.61250     3.45687E-01     6.54313E-01
    16.40000      0.63750     3.37295E-01     6.62705E-01
    16.40000      0.66250     3.29605E-01     6.70395E-01
    16.40000      0.68750     3.22584E-01     6.77416E-01
    16.40000      0.71250     3.16203E-01     6.83797E-01
    16.40000      0.73750     3.10436E-01     6.89564E-01
    16.40000      0.76250     3.05261E-01     6.94739E-01
    16.40000      0.78750     3.00657E-01     6.99343E-01
    16.40000      0.81250     2.96607E-01     7.03393E-01
    16.40000      0.83750     2.93096E-01     7.06904E-01
    16.40000      0.86250     2.90109E-01     7.09891E-01
    16.40000      0.88750     2.87637E-01     7.12363E-01
    16.40000      0.91250     2.85670E-01     7.14330E-01
    16.40000      0.93750     2.84201E-01     7.15799E-01
    16.40000      0.96250     2.83224E-01     7.16776E-01
    16.40000      0.98750     2.82737E-01     7.17263E-01
    16.40000      1.00000     2.82737E-01     7.17263E-01
    16.50000      0.00000     1.00000E+00     0.00000E+00
    16.50000      0.01250     9.68154E-01     3.18460E-02
    16.50000      0.03750     9.10320E-01     8.96799E-02
    16.50000      0.06250     8.57665E-01     1.42335E-01
    16.50000      0.08750     8.09606E-01     1.90394E-01
    16.50000      0.11250     7.65643E-01     2.34357E-01
    16.50000      0.13750     7.25343E-01     2.74657E-01
    16.50000      0.16250     6.88328E-01     3.11672E-01
    16.50000      0.18750     6.54273E-01     3.45727E-01
    16.50000      0.21250     6.22891E-01     3.77109E-01
    16.50000      0.23750     5.93930E-01     4.06070E-01
    16.50000      0.26250     5.67171E-01     4.32829E-01
    16.50000      0.28750     5.42419E-01     4.57581E-01
    16.50000      0.31250     5.19502E-01     4.80498E-01
    16.50000      0.33750     4.98267E-01     5.01733E-01
    16.50000      0.36250     4.78579E-01     5.21421E-01
    16.50000      0.38750     4.60317E-01     5.39683E-01
    16.50000      0.41250     4.43374E-01     5.56626E-01
    16.50000      0.43750     4.27654E-01     5.72346E-01
    16.50000      0.46250     4.13070E-01     5.86930E-01
    16.50000      0.48750     3.99546E-01     6.00454E-01
    16.50000      0.51250     3.87012E-01     6.12988E-01
    16.50000      0.53750     3.75407E-01     6.24593E-01
    16.50000      0.56250     3.64675E-01     6.35325E-01
    16.50000      0.58750     3.54766E-01     6.45234E-01
    16.50000      0.61250     3.45634E-01     6.54366E-01
    16.50000      0.63750     3.37241E-01     6.62759E-01
    16.50000      0.66250     3.29549E-01     6.70451E-01
    16.50000      0.68750     3.22526E-01     6.77474E-01
    16.50000      0.71250     3.16143E-01     6.83857E-01
    16.50000      0.73750     3.10375E-01     6.89625E-01
    16.50000      0.76250     3.05199E-01     6.94801E-01
    16.50000      0.78750     3.00594E-01     6.99406E-01
    16.50000      0.81250     2.96542E-01     7.03458E-01
    16.50000      0.83750     2.93030E-01     7.06970E-01
    16.50000      0.86250     2.90042E-01     7.09958E-01
    16.50000      0.88750     2.87569E-01     7.12431E-01
    16.50000      0.91250     2.85601E-01     7.14399E-01
    16.50000      0.93750     2.84132E-01     7.15868E-01
    16.50000      0.96250     2.83155E-01     7.16845E-01
    16.50000      0.98750     2.82667E-01     7.17333E-01
    16.50000      1.00000     2.82667E-01     7.17333E-01
    16.60000      0.00000     1.00000E+00     0.00000E+00
    16.60000      0.01250     9.68153E-01     3.18469E-02
    16.60000      0.03750     9.10317E-01     8.96827E-02
    16.60000      0.06250     8.57660E-01     1.42340E-01
    16.60000      0.08750     8.09600E-01     1.90400E-01
    16.60000      0.11250     7.65635E-01     2.34365E-01
    16.60000      0.13750     7.25332E-01     2.74668E-01
    16.60000      0.16250     6.88316E-01     3.11684E-01
    16.60000      0.18750     6.54259E-01     3.45741E-01
    16.60000      0.21250     6.22874E-01     3.77126E-01
    16.60000      0.23750     5.93912E-01     4.06088E-01
    16.60000      0.26250     5.67151E-01     4.32849E-01
    16.60000      0.28750     5.42396E-01     4.57604E-01
    16.60000      0.31250     5.19477E-01     4.80523E-01
    16.60000      0.33750     4.98240E-01     5.01760E-01
    16.60000      0.36250     4.78549E-01     5.21451E-01
    16.60000      0.38750     4.60285E-01     5.39715E-01
    16.60000      0.41250     4.43340E-01     5.56660E-01
    16.60000      0.43750     4.27617E-01     5.72383E-01
    16.60000      0.46250     4.13031E-01     5.86969E-01
    16.60000      0.48750     3.99505E-01     6.00495E-01
    16.60000      0.51250     3.86969E-01     6.13031E-01
    16.60000      0.53750     3.75362E-01     6.24638E-01
    16.60000      0.56250     3.64628E-01     6.35372E-01
    16.60000      0.58750     3.54717E-01     6.45283E-01
    16.60000      0.61250     3.45584E-01     6.54416E-01
    16.60000      0.63750     3.37188E-01     6.62812E-01
    16.60000      0.66250     3.29494E-01     6.70506E-01
    16.60000      0.68750     3.22470E-01     6.77530E-01
    16.60000      0.71250     3.16086E-01     6.83914E-01
    16.60000      0.73750     3.10316E-01     6.89684E-01
    16.60000      0.76250     3.05138E-01     6.94862E-01
    16.60000      0.78750     3.00532E-01     6.99468E-01
    16.60000      0.81250     2.96479E-01     7.03521E-01
    16.60000      0.83750     2.92966E-01     7.07034E-01
    16.60000      0.86250     2.89977E-01     7.10023E-01
    16.60000      0.88750     2.87504E-01     7.12496E-01
    16.60000      0.91250     2.85535E-01     7.14465E-01
    16.60000      0.93750     2.84065E-01     7.15935E-01
    16.60000      0.96250     2.83088E-01     7.16912E-01
    16.60000      0.98750     2.82600E-01     7.17400E-01
    16.60000      1.00000     2.82600E-01     7.17400E-01
    16.70000      0.00000     1.00000E+00     0.00000E+00
    16.70000      0.01250     9.68152E-01     3.18478E-02
    16.70000      0.03750     9.10315E-01     8.96854E-02
    16.70000      0.06250     8.57656E-01     1.42344E-01
    16.70000      0.08750     8.09594E-01     1.90406E-01
    16.70000      0.11250     7.65627E-01     2.34373E-01
    16.70000      0.13750     7.25322E-01     2.74678E-01
    16.70000      0.16250     6.88304E-01     3.11696E-01
    16.70000      0.18750     6.54245E-01     3.45755E-01
    16.70000      0.21250     6.22858E-01     3.77142E-01
    16.70000      0.23750     5.93894E-01     4.06106E-01
    16.70000      0.26250     5.67131E-01     4.32869E-01
    16.70000      0.28750     5.42374E-01     4.57626E-01
    16.70000      0.31250     5.19453E-01     4.80547E-01
    16.70000      0.33750     4.98213E-01     5.01787E-01
    16.70000      0.36250     4.78521E-01     5.21479E-01
    16.70000      0.38750     4.60255E-01     5.39745E-01
    16.70000      0.41250     4.43307E-01     5.56693E-01
    16.70000      0.43750     4.27582E-01     5.72418E-01
    16.70000      0.46250     4.12994E-01     5.87006E-01
    16.70000      0.48750     3.99466E-01     6.00534E-01
    16.70000      0.51250     3.86928E-01     6.13072E-01
    16.70000      0.53750     3.75319E-01     6.24681E-01
    16.70000      0.56250     3.64583E-01     6.35417E-01
    16.70000      0.58750     3.54669E-01     6.45331E-01
    16.70000      0.61250     3.45534E-01     6.54466E-01
    16.70000      0.63750     3.37137E-01     6.62863E-01
    16.70000      0.66250     3.29442E-01     6.70558E-01
    16.70000      0.68750     3.22415E-01     6.77585E-01
    16.70000      0.71250     3.16030E-01     6.83970E-01
    16.70000      0.73750     3.10259E-01     6.89741E-01
    16.70000      0.76250     3.05079E-01     6.94921E-01
    16.70000      0.78750     3.00472E-01     6.99528E-01
    16.70000      0.81250     2.96418E-01     7.03582E-01
    16.70000      0.83750     2.92904E-01     7.07096E-01
    16.70000      0.86250     2.89915E-01     7.10085E-01
    16.70000      0.88750     2.87440E-01     7.12560E-01
    16.70000      0.91250     2.85471E-01     7.14529E-01
    16.70000      0.93750     2.84001E-01     7.15999E-01
    16.70000      0.96250     2.83023E-01     7.16977E-01
    16.70000      0.98750     2.82535E-01     7.17465E-01
    16.70000      1.00000     2.82535E-01     7.17465E-01
    16.80000      0.00000     1.00000E+00     0.00000E+00
    16.80000      0.01250     9.68151E-01     3.18487E-02
    16.80000      0.03750     9.10312E-01     8.96880E-02
    16.80000      0.06250     8.57651E-01     1.42349E-01
    16.80000      0.08750     8.09587E-01     1.90413E-01
    16.80000      0.11250     7.65619E-01     2.34381E-01
    16.80000      0.13750     7.25312E-01     2.74688E-01
    16.80000      0.16250     6.88292E-01     3.11708E-01
    16.80000      0.18750     6.54231E-01     3.45769E-01
    16.80000      0.21250     6.22843E-01     3.77157E-01
    16.80000      0.23750     5.93876E-01     4.06124E-01
    16.80000      0.26250     5.67111E-01     4.32889E-01
    16.80000      0.28750     5.42353E-01     4.57647E-01
    16.80000      0.31250     5.19429E-01     4.80571E-01
    16.80000      0.33750     4.98188E-01     5.01812E-01
    16.80000      0.36250     4.78493E-01     5.21507E-01
    16.80000      0.38750     4.60225E-01     5.39775E-01
    16.80000      0.41250     4.43275E-01     5.56725E-01
    16.80000      0.43750     4.27549E-01     5.72451E-01
    16.80000      0.46250     4.12958E-01     5.87042E-01
    16.80000      0.48750     3.99428E-01     6.00572E-01
    16.80000      0.51250     3.86888E-01     6.13112E-01
    16.80000      0.53750     3.75277E-01     6.24723E-01
    16.80000      0.56250     3.64539E-01     6.35461E-01
    16.80000      0.58750     3.54624E-01     6.45376E-01
    16.80000      0.61250     3.45487E-01     6.54513E-01
    16.80000      0.63750     3.37088E-01     6.62912E-01
    16.80000      0.66250     3.29391E-01     6.70609E-01
    16.80000      0.68750     3.22363E-01     6.77637E-01
    16.80000      0.71250     3.15976E-01     6.84024E-01
    16.80000      0.73750     3.10203E-01     6.89797E-01
    16.80000      0.76250     3.05023E-01     6.94977E-01
    16.80000      0.78750     3.00414E-01     6.99586E-01
    16.80000      0.81250     2.96359E-01     7.03641E-01
    16.80000      0.83750     2.92844E-01     7.07156E-01
    16.80000      0.86250     2.89854E-01     7.10146E-01
    16.80000      0.88750     2.87379E-01     7.12621E-01
    16.80000      0.91250     2.85409E-01     7.14591E-01
    16.80000      0.93750     2.83938E-01     7.16062E-01
    16.80000      0.96250     2.82961E-01     7.17039E-01
    16.80000      0.98750     2.82473E-01     7.17527E-01
    16.80000      1.00000     2.82473E-01     7.17527E-01
    16.90000      0.00000     1.00000E+00     0.00000E+00
    16.90000      0.01250     9.68150E-01     3.18495E-02
    16.90000      0.03750     9.10309E-01     8.96905E-02
    16.90000      0.06250     8.57647E-01     1.42353E-01
    16.90000      0.08750     8.09581E-01     1.90419E-01
    16.90000      0.11250     7.65611E-01     2.34389E-01
    16.90000      0.13750     7.25303E-01     2.74697E-01
    16.90000      0.16250     6.88281E-01     3.11719E-01
    16.90000      0.18750     6.54218E-01     3.45782E-01
    16.90000      0.21250     6.22828E-01     3.77172E-01
    16.90000      0.23750     5.93859E-01     4.06141E-01
    16.90000      0.26250     5.67092E-01     4.32908E-01
    16.90000      0.28750     5.42332E-01     4.57668E-01
    16.90000      0.31250     5.19406E-01     4.80594E-01
    16.90000      0.33750     4.98163E-01     5.01837E-01
    16.90000      0.36250     4.78466E-01     5.21534E-01
    16.90000      0.38750     4.60196E-01     5.39804E-01
    16.90000      0.41250     4.43245E-01     5.56755E-01
    16.90000      0.43750     4.27516E-01     5.72484E-01
    16.90000      0.46250     4.12924E-01     5.87076E-01
    16.90000      0.48750     3.99391E-01     6.00609E-01
    16.90000      0.51250     3.86849E-01     6.13151E-01
    16.90000      0.53750     3.75236E-01     6.24764E-01
    16.90000      0.56250     3.64496E-01     6.35504E-01
    16.90000      0.58750     3.54580E-01     6.45420E-01
    16.90000      0.61250     3.45441E-01     6.54559E-01
    16.90000      0.63750     3.37040E-01     6.62960E-01
    16.90000      0.66250     3.29341E-01     6.70659E-01
    16.90000      0.68750     3.22312E-01     6.77688E-01
    16.90000      0.71250     3.15923E-01     6.84077E-01
    16.90000      0.73750     3.10150E-01     6.89850E-01
    16.90000      0.76250     3.04968E-01     6.95032E-01
    16.90000      0.78750     3.00358E-01     6.99642E-01
    16.90000      0.81250     2.96302E-01     7.03698E-01
    16.90000      0.83750     2.92786E-01     7.07214E-01
    16.90000      0.86250     2.89795E-01     7.10205E-01
    16.90000      0.88750     2.87319E-01     7.12681E-01
    16.90000      0.91250     2.85349E-01     7.14651E-01
    16.90000      0.93750     2.83878E-01     7.16122E-01
    16.90000      0.96250     2.82900E-01     7.17100E-01
    16.90000      0.98750     2.82412E-01     7.17588E-01
    16.90000      1.00000     2.82412E-01     7.17588E-01
    17.00000      0.00000     1.00000E+00     0.00000E+00
    17.00000      0.01250     9.68150E-01     3.18503E-02
    17.00000      0.03750     9.10307E-01     8.96930E-02
    17.00000      0.06250     8.57643E-01     1.42357E-01
    17.00000      0.08750     8.09576E-01     1.90424E-01
    17.00000      0.11250     7.65604E-01     2.34396E-01
    17.00000      0.13750     7.25294E-01     2.74706E-01
    17.00000      0.16250     6.88270E-01     3.11730E-01
    17.00000      0.18750     6.54205E-01     3.45795E-01
    17.00000      0.21250     6.22813E-01     3.77187E-01
    17.00000      0.23750     5.93843E-01     4.06157E-01
    17.00000      0.26250     5.67074E-01     4.32926E-01
    17.00000      0.28750     5.42312E-01     4.57688E-01
    17.00000      0.31250     5.19384E-01     4.80616E-01
    17.00000      0.33750     4.98139E-01     5.01861E-01
    17.00000      0.36250     4.78441E-01     5.21559E-01
    17.00000      0.38750     4.60168E-01     5.39832E-01
    17.00000      0.41250     4.43215E-01     5.56785E-01
    17.00000      0.43750     4.27484E-01     5.72516E-01
    17.00000      0.46250     4.12890E-01     5.87110E-01
    17.00000      0.48750     3.99356E-01     6.00644E-01
    17.00000      0.51250     3.86812E-01     6.13188E-01
    17.00000      0.53750     3.75197E-01     6.24803E-01
    17.00000      0.56250     3.64455E-01     6.35545E-01
    17.00000      0.58750     3.54537E-01     6.45463E-01
    17.00000      0.61250     3.45396E-01     6.54604E-01
    17.00000      0.63750     3.36994E-01     6.63006E-01
    17.00000      0.66250     3.29294E-01     6.70706E-01
